,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
KIAA0232,-0.16603544813552,0.487634814425594,-0.93140336361242,0.0195199175680846,KIAA0232,ns,0
KIAA0319L,0.108813551364122,0.668005416584826,-0.0297160417233293,0.941318523685699,KIAA0319L,ns,0
KHDRBS3,0.0177255143239513,0.954669909260079,-0.0208953682637516,0.966639493456873,KHDRBS3,ns,0
KIAA0408,-0.0146274731804483,0.934518107088383,0.0159920126669067,0.891503594935229,KIAA0408,ns,0
KIAA0753,0.05550102264791,0.850342316299244,-0.0418705575952243,0.786592942007486,KIAA0753,ns,0
KIAA0895,0.520821146897301,0.0728952719628218,0.103274865355848,0.726039996876296,KIAA0895,ns,0
KIAA0895L,0.0271812789164522,0.911293872264472,-0.0903339510096087,0.655740563882984,KIAA0895L,ns,0
KIAA0930,-0.546944316618793,0.0646509331122368,0.073954539994539,0.85179537648324,KIAA0930,ns,0
KIAA1109,0.0902322320549151,0.730213274507129,-0.0491496551869631,0.794011874372358,KIAA1109,ns,0
KIAA1191,0.0990929027168152,0.662965794804225,0.0673392095918802,0.863635393270909,KIAA1191,ns,0
KIAA0586,-0.0053932370214499,0.989330217919346,0.0289153058779358,0.949165048738687,KIAA0586,ns,0
KHDRBS1,-0.120209594766485,0.403663839439108,0.111129884465152,0.596123530345208,KHDRBS1,ns,0
KHDC4,0.0197640067983024,0.938742530444331,-0.629111506877008,0.138030287574652,KHDC4,ns,0
KEAP1,-0.353516149485874,0.113485754984061,-0.401917711032466,0.119428110235695,KEAP1,ns,0
KDM1A,-0.11845970605733,0.630093321960651,0.0768165083550991,0.846599037698588,KDM1A,ns,0
KDM2A,-0.148708337982046,0.51545570316646,-0.20506018646833,0.523949097763656,KDM2A,ns,0
KDM2B,-0.1325793891574,0.534743713558812,-0.318423057602382,0.310619817344652,KDM2B,ns,0
KDM3A,0.286735696390804,0.225991384323019,0.608871890061245,0.0956999046012057,KDM3A,ns,0
KDM3B,-0.110303968858592,0.656357890335486,-0.130421864508474,0.409019165571072,KDM3B,ns,0
KDM4A,0.320825459354807,0.0698954105635611,0.113912048496017,0.731335601532925,KDM4A,ns,0
KDM4B,-0.0735261805906876,0.787579685002937,-0.30111044065545,0.374233807187781,KDM4B,ns,0
KDM4C,0.159128655417059,0.507655978930033,0.339137182255559,0.301574303207925,KDM4C,ns,0
KDM5A,-0.169293221311751,0.437778141367094,-0.233516704693881,0.459941618776225,KDM5A,ns,0
KDM5B,0.105376192963413,0.59074557869093,-0.0687473845053421,0.794481025523317,KDM5B,ns,0
KDM5C,-0.181393875415912,0.341498845397962,-0.126733015188404,0.696244535343816,KDM5C,ns,0
KDM6B,1.11508605910806,0.0065252760670233,1.06760880805152,0.0536919644967659,KDM6B,ns,0
KDM7A,0.336319214669666,0.210200606509833,0.216093091246006,0.493886277947584,KDM7A,ns,0
KDM8,0.0528920694252846,0.829434542757566,0.0466063834181893,0.84405244530122,KDM8,ns,0
KDSR,-0.0034646715074218,0.991421129861774,-0.702655522307899,0.024930493804061,KDSR,ns,0
KIAA1328,0.250904501255469,0.323012774807101,-0.0293488316062786,0.918942695072737,KIAA1328,ns,0
IPMK,-0.0471412006233344,0.874886744425851,-0.213646341183557,0.382342576187886,IPMK,ns,0
KIAA1522,-0.0718066275829526,0.749471720528051,-0.0430332038210258,0.854059214347865,KIAA1522,ns,0
KIAA1586,-0.0995405852076614,0.694940897686427,0.0449255423063046,0.886802496092196,KIAA1586,ns,0
KIF23,-0.330195837930913,0.0060560793485395,-0.158556964277533,0.457259330203025,KIF23,ns,0
KIF26A,-0.0982675517532211,0.695088637038019,-0.0297283762399534,0.940080084266465,KIF26A,ns,0
KIF27,-0.152378841928203,0.426191195561985,-0.0368594948089403,0.710865820726716,KIF27,ns,0
KIF2A,-0.13145721997593,0.48976613823362,-0.273330924251433,0.331349868928674,KIF2A,ns,0
KIF2C,0.162449123259217,0.433012208452473,0.229848447137305,0.401096884369958,KIF2C,ns,0
KIF3A,-0.0885025409194512,0.737707376834724,-0.0789258306213153,0.840129100530643,KIF3A,ns,0
KIF22,-0.0186491260819163,0.948222711898081,-0.087988375307238,0.784881155353262,KIF22,ns,0
KIF3B,0.0184675800871955,0.952774532873134,-0.0731070479470513,0.851725072970976,KIF3B,ns,0
KIF4A,-0.343916582937792,0.137878502684268,0.0397227480922154,0.928238372228039,KIF4A,ns,0
KIF5A,-0.158004781228706,0.500056654529497,-0.0429867145775462,0.753623953807273,KIF5A,ns,0
KIF5B,0.078719048312235,0.636197991590702,-0.159585435727588,0.569940090062397,KIF5B,ns,0
KIF5C,0.0344849314263485,0.882937425481247,-0.0208186586628583,0.825596902511038,KIF5C,ns,0
KIF7,0.0018009093301136,0.995563831324762,0.288780475390882,0.387523860082596,KIF7,ns,0
KIF9,0.674524547451565,0.0453319041545137,0.584603557184833,0.132769828542605,KIF9,ns,0
KIF3C,-0.12870824138185,0.423665442104826,-0.101233881670983,0.42547430068874,KIF3C,ns,0
KIF21A,0.445592487678717,0.055591656913319,-0.336992831416414,0.264377571656752,KIF21A,ns,0
KIF20B,0.0051165795395522,0.989827981950491,0.0351482575886244,0.708977284370252,KIF20B,ns,0
KIF20A,-0.730897221495474,0.003885059372204,-0.506537838886675,0.163689778447183,KIF20A,ns,0
KIAA1671,0.0845630317216779,0.713834184260121,-0.0422822220424561,0.749377875481711,KIAA1671,ns,0
KIAA1958,-0.329717370751501,0.0717735013740013,-0.401507876587991,0.235520188278439,KIAA1958,ns,0
KIAA2026,-0.107709033007824,0.650012695939635,-0.13750359004264,0.518747483373329,KIAA2026,ns,0
KICS2,0.102706836700016,0.693547145639638,0.188663624781334,0.578180042425101,KICS2,ns,0
KIDINS220,0.0830202804807866,0.754556892042898,-0.0302590481490381,0.667611244735981,KIDINS220,ns,0
KIF11,-0.0899921970850987,0.713068593679177,-0.157770800068654,0.631178614775743,KIF11,ns,0
KIF13A,-0.100684069236518,0.684002876035395,-0.0429210708514797,0.678482099734963,KIF13A,ns,0
KIF13B,-0.0238217109251665,0.932206497772684,-0.0309946287348596,0.902451775163957,KIF13B,ns,0
KIF14,0.0260448191551589,0.932206497772684,-0.297215814902561,0.296493809901845,KIF14,ns,0
KIF16B,0.103392188457944,0.610442114251041,-0.148078015640936,0.212113654330992,KIF16B,ns,0
KIF18A,0.0432336665650221,0.874886744425851,0.0018897622080745,0.997382678683017,KIF18A,ns,0
KIF18B,-0.695463505156321,0.0004373673778607,-0.0075594820785807,0.986866617683404,KIF18B,ns,0
KIF1A,-0.206433749982469,0.299035714364962,-0.0677236155069623,0.858371892139273,KIF1A,ns,0
KIF1B,-0.212720904836066,0.246485024566323,-0.581322061068842,0.0957771003039563,KIF1B,ns,0
KIF1C,-0.33342431535069,0.133669335349853,-0.756636472162175,0.0196312854975182,KIF1C,ns,0
KIAA1549,-0.39336673942439,0.164538455776255,0.526806326894892,0.160000846693515,KIAA1549,ns,0
IP6K2,-0.209613623594966,0.330327964497217,-0.0541762068100695,0.883848546775865,IP6K2,ns,0
IP6K1,-0.169091441030399,0.488030612595929,0.127091033446838,0.72218005149572,IP6K1,ns,0
INVS,0.395257889878154,0.103358721783667,-0.0318075796272124,0.920449348950588,INVS,ns,0
HOXA11,-0.191773568021502,0.371649957524117,0.0534180268429185,0.885399146068036,HOXA11,ns,0
HOXA3,-0.175486376944636,0.413443021241273,-0.509026147351022,0.110500503831867,HOXA3,ns,0
HOXA4,0.0052083014837761,0.988592498259856,-0.0172542124452092,0.916721644249677,HOXA4,ns,0
HOXA5,0.090620183684502,0.518791056640487,0.0874133251303743,0.641281186791647,HOXA5,ns,0
HOXA6,0.0270677643297863,0.921687351718207,0.319324944043837,0.349442198392756,HOXA6,ns,0
HOXA7,-0.312941161777049,0.226824551292732,-0.0492527453405349,0.895221819872917,HOXA7,ns,0
HOXA10,-0.142891703620225,0.20817511593325,-0.212543411412103,0.169558745741225,HOXA10,ns,0
HOXB13,-0.786191558228789,0.0472001905843184,0.0502838203200711,0.883435835642498,HOXB13,ns,0
ENSG00000268533,0.0302674503996708,0.872538723205376,0.268019700199836,0.408915125077693,ENSG00000268533,ns,0
HOXB4,0.172627533989984,0.476295286442287,-0.0610564399993102,0.801564030030886,HOXB4,ns,0
HOXB5,-0.337466936261396,0.119017327858979,-0.369764729924516,0.264144727262624,HOXB5,ns,0
HOXB7,0.123972872394635,0.627412865348894,0.0178749726572641,0.972548631462479,HOXB7,ns,0
HOXB8,0.184417760503657,0.33647816439389,0.173974937076999,0.479699594011099,HOXB8,ns,0
HOXB9,0.0813092435576745,0.757725872578962,0.0944507421475372,0.771251560980567,HOXB9,ns,0
HOXB2,0.182737408561857,0.345361674680232,0.634498729429325,0.0007329357183807,HOXB2,ns,0
HOXC10,-0.282567835569785,0.266423084064866,-0.312649206528236,0.356989160256953,HOXC10,ns,0
HOXA1,-0.145822791498092,0.54131300098713,-0.0485007028470788,0.880407135239695,HOXA1,ns,0
HOOK1,0.291931249776276,0.11422991263253,0.040146228407015,0.924070685738069,HOOK1,ns,0
HNRNPF,-0.214589881743425,0.0189518681499144,0.0879457102672616,0.526620608144081,HNRNPF,ns,0
HNRNPH1,-0.0321343564669941,0.906556570288394,0.0954653694180769,0.71617673187491,HNRNPH1,ns,0
HNRNPH2,-0.122921377781452,0.606974379691441,-0.200845233567355,0.502620123454293,HNRNPH2,ns,0
HNRNPH3,0.0089356782448149,0.975354519962921,0.0252874006989832,0.951282129654742,HNRNPH3,ns,0
HNRNPK,-0.107525027608602,0.488671218750378,-0.193768107483854,0.33905365401043,HNRNPK,ns,0
HNRNPLL,0.067199155468572,0.811119234998411,0.0407882656186669,0.914571272573946,HNRNPLL,ns,0
HOOK3,-0.0011005335723264,0.997631476201278,0.195407804265409,0.567564719634372,HOOK3,ns,0
HNRNPM,-0.0623386862270404,0.718007189410397,0.175781292425201,0.340434299387197,HNRNPM,ns,0
HNRNPUL1,-0.187246509242327,0.0898439419615835,-0.378175644457402,0.0203961406905918,HNRNPUL1,ns,0
HNRNPUL2,0.0418992148230571,0.881539697512976,-0.049108269720361,0.89495527575549,HNRNPUL2,ns,0
HNRNPUL2-BSCL2,-0.438242164121549,0.119273186208193,-0.243892805865187,0.439108708074053,HNRNPUL2-BSCL2,ns,0
HOMER1,0.0429746933232239,0.865201759447378,-0.0049713462914482,0.991496869504777,HOMER1,ns,0
HOMER2,-0.385063001268165,0.167912100558442,-0.126038681968511,0.680410491917175,HOMER2,ns,0
HOMEZ,-0.0955450831801643,0.691307200077574,-0.0939050265344872,0.741861190132571,HOMEZ,ns,0
HNRNPU,-0.102649864676649,0.330659671795586,0.174434782242951,0.0959457401982354,HNRNPU,ns,0
HOXC11,-0.140973718173837,0.573468782423549,-0.101882588418511,0.786592942007486,HOXC11,ns,0
HOXC13,0.0808237605164745,0.759657236957268,-0.431991401550127,0.186206076324078,HOXC13,ns,0
HOXC4,0.242576594040365,0.290558159562128,0.132301208860105,0.70590418068122,HOXC4,ns,0
HS3ST3B1,0.156713224519952,0.51808304798156,0.0302541039661034,0.939121865783108,HS3ST3B1,ns,0
HS6ST1,-0.315296148068367,0.224577393774423,-0.544815597131522,0.15164358034578,HS6ST1,ns,0
HS6ST2,-0.0164303097234964,0.957791092651372,0.026964692718193,0.948803118577761,HS6ST2,ns,0
HS6ST3,-0.723937385393907,0.0559301648344559,-0.0334014681443561,0.500077294135314,HS6ST3,ns,0
HSBP1,-0.0974375445632654,0.656357890335486,-0.330605142725863,0.125443087895482,HSBP1,ns,0
HSBP1L1,-0.0540223943897157,0.83454973851926,-0.0829071110242946,0.779073955445368,HSBP1L1,ns,0
HS2ST1,-0.139430682026191,0.503667867002867,-0.159999457362894,0.634179136755101,HS2ST1,ns,0
HSCB,-0.0261348559805433,0.931682611919456,-0.158152766693399,0.64678083366857,HSCB,ns,0
HSD17B11,0.010994560115673,0.966901191360756,-0.0027154332727476,0.964152346035334,HSD17B11,ns,0
HSD17B12,0.0810854520319221,0.725885259134494,0.163323475723992,0.584815041147023,HSD17B12,ns,0
HSD17B4,0.153613329023695,0.459059419507727,0.174239932151431,0.600439652632922,HSD17B4,ns,0
HSDL1,-0.0015584444837629,0.995913650171403,0.0527634392826752,0.854524876674506,HSDL1,ns,0
HSDL2,-0.0433314612286235,0.883668169767898,0.0030933290161387,0.991998517667334,HSDL2,ns,0
HSF2,0.361019097047736,0.0728952719628218,0.614084222104821,0.0690723957623367,HSF2,ns,0
HSD17B10,0.108087977402917,0.668005416584826,0.0071259203002885,0.987806544379831,HSD17B10,ns,0
HS1BP3,-0.278196554660269,0.143324797715943,-0.0015105224820928,0.997615536301507,HS1BP3,ns,0
HROB,0.550343531335018,0.0783029800460399,0.357455614808766,0.307877737863359,HROB,ns,0
HRK,0.879698843495805,2.95966313140196e-08,0.739589664989326,0.0537569569028418,HRK,ns,0
HOXC5,-0.398112858948812,0.147440001392631,-0.143627891056754,0.445390985486127,HOXC5,ns,0
HOXC6,-0.523201800530968,0.0001449879370498,-0.242087388182461,0.356320520800217,HOXC6,ns,0
HOXC8,-0.33975062600292,0.0155918330919884,-0.291145822893002,0.121150907971367,HOXC8,ns,0
HOXC9,-0.253214203184926,0.128575749528888,-0.0706396209897452,0.821122937989177,HOXC9,ns,0
HOXD10,-0.0505639291558243,0.846739025381157,0.0510457713701857,0.89751712306717,HOXD10,ns,0
HOXD13,-0.123481490839443,0.590066799632861,-0.0308879147626733,0.941976618004048,HOXD13,ns,0
HOXD8,-0.0115438135982246,0.967388611989497,-0.273064218710823,0.416750085947596,HOXD8,ns,0
HOXD9,0.150066446516465,0.498723580868397,-0.135783343686311,0.0921602888189039,HOXD9,ns,0
HP1BP3,-0.0743925703843175,0.686389600827871,-0.238685346749587,0.431825606400181,HP1BP3,ns,0
HPCAL1,-0.208388413280032,0.357987678684353,-0.118212601016184,0.734675874616669,HPCAL1,ns,0
HPF1,-0.200947742487314,0.386980089382019,-0.0773290549802153,0.82698128475042,HPF1,ns,0
HPRT1,0.119623757087928,0.537672197001709,0.120147929360032,0.638514300705111,HPRT1,ns,0
HPS1,-0.0605283802035423,0.815077440798818,0.0076491547865364,0.987415749600721,HPS1,ns,0
HPS4,-0.179853725468617,0.468569639948232,-0.0452278217662762,0.753446808332175,HPS4,ns,0
HPS6,-0.325694857929848,0.188783731147319,-0.0639449951263728,0.872346866557593,HPS6,ns,0
HNRNPDL,0.120359238749797,0.341351427757685,0.270227572886838,0.0533904560412288,HNRNPDL,ns,0
HNRNPD,-0.004888201999905,0.982002638481636,0.280796831137109,0.0331386968518526,HNRNPD,ns,0
HNRNPC,0.0616643008557821,0.694841728701219,0.292308779350783,0.016210618286784,HNRNPC,ns,0
HNRNPAB,-0.202729283491876,0.0561591882912454,-0.0742912177442614,0.593437030163557,HNRNPAB,ns,0
HIGD1A,0.181319280281262,0.418698340795964,0.178930152160946,0.534094489785429,HIGD1A,ns,0
HIGD2A,-0.0421421489347748,0.881969549766809,-0.0218712893049128,0.95853194992969,HIGD2A,ns,0
HIKESHI,-0.149621180666458,0.536998054317189,-0.176803832100699,0.540626778785745,HIKESHI,ns,0
HILPDA,0.109794080730959,0.634866562842282,0.285951843490601,0.256411460175942,HILPDA,ns,0
HINFP,0.0220094907442481,0.933023876647998,0.227405044635894,0.466396310865182,HINFP,ns,0
HINT1,-0.184081867597856,0.158941663442391,-0.245941692260183,0.0673621924907787,HINT1,ns,0
HIF1AN,-0.311322926093177,0.198231958978293,-0.242140535947033,0.428442030201235,HIF1AN,ns,0
HINT2,0.136704740048722,0.588052807155834,-0.218662514166256,0.493422198485503,HINT2,ns,0
HIP1,0.0599091537227985,0.812727128062977,0.124496970067394,0.568766144295504,HIP1,ns,0
HIPK1,-0.130546864134462,0.586307512858654,-0.110577343985913,0.733370933962888,HIPK1,ns,0
HIPK3,-0.0324072896212588,0.916467092340299,-0.187188890932248,0.302588447194283,HIPK3,ns,0
HIRA,0.0437654860712077,0.877193946032792,-0.115350275235497,0.656605378914493,HIRA,ns,0
HIRIP3,-0.0301954709203934,0.921397571480465,0.0303452906823184,0.947884683491992,HIRIP3,ns,0
HIVEP1,0.338395760454365,0.122521668457371,-0.250624715738321,0.456156514544603,HIVEP1,ns,0
HINT3,-0.222625012973329,0.366537766218057,-0.106044450164287,0.774581175896359,HINT3,ns,0
HIF1A,-0.256032780281382,0.0876061616893094,-0.408627192307505,0.107278483050418,HIF1A,ns,0
HIC2,-0.233473815661489,0.126340248434705,0.056464704173192,0.850861681772911,HIC2,ns,0
HIBCH,0.017290846897651,0.956277902771938,0.188136108550733,0.559248836047233,HIBCH,ns,0
HERC5,0.093356865632276,0.722506427839114,0.113337496777932,0.751411569151992,HERC5,ns,0
HERC6,0.0627985234234958,0.768511253658079,0.0290079632518815,0.783516059234084,HERC6,ns,0
HERPUD2,-0.0438138858224023,0.882048058864862,-0.80642133009305,0.0613387626835459,HERPUD2,ns,0
HES6,0.180246588603371,0.473542428447525,-0.323743805677052,0.33905365401043,HES6,ns,0
HEXA,-0.0853164141977807,0.749115960240967,-0.0575924160089224,0.885399146068036,HEXA,ns,0
HEXB,-0.119615944146623,0.638240975239107,-0.110570504472922,0.760959391189063,HEXB,ns,0
HEXIM1,-0.310375854415847,0.0370114586994125,-0.304845307476492,0.163023600824417,HEXIM1,ns,0
HEXIM2,-0.0338594737241298,0.873899890211396,-0.196437230935117,0.387523860082596,HEXIM2,ns,0
HEY2,0.388632349207129,0.115116905594748,0.625913999515155,0.0408378185292816,HEY2,ns,0
HEYL,-0.0767371135605814,0.70087944062911,-0.0353317382626484,0.911435650263752,HEYL,ns,0
HGH1,0.107669940079291,0.597163181818935,0.305131104409236,0.366580117162303,HGH1,ns,0
HGS,0.0670258602335641,0.793739161250711,0.0093680538642786,0.980912895373894,HGS,ns,0
HGSNAT,0.104432722727243,0.672976416559224,-0.13879772631274,0.132660232044776,HGSNAT,ns,0
HHEX,-0.222473148246177,0.354763887214174,-0.40562154953756,0.0784424840728415,HHEX,ns,0
HIBADH,0.167714616889532,0.460640513281249,-0.188096267976844,0.565324560043607,HIBADH,ns,0
HIVEP2,0.276801788745295,0.286427201425344,0.0295483647288503,0.933013776923687,HIVEP2,ns,0
HSP90AB1,-0.274887005630972,0.0043338263315786,0.0998755243332518,0.594414951891408,HSP90AB1,ns,0
HIVEP3,0.0570300928131967,0.777355638090942,0.102670833692462,0.604501566440827,HIVEP3,ns,0
HK1,-0.0733847325164984,0.786140113225206,-0.0602987255045657,0.876066408765219,HK1,ns,0
HMGCR,0.239811385028462,0.154836713156475,0.209457069048735,0.442989216895149,HMGCR,ns,0
HMGN1,-0.118756625559333,0.509995681035792,-0.0122896934819206,0.974675686123189,HMGN1,ns,0
HMGN2,-0.115434097900049,0.650012695939635,-0.193589342406041,0.567239632905407,HMGN2,ns,0
HMGN3,-0.306995970733923,0.166057761223174,-0.26729618386923,0.373653333176075,HMGN3,ns,0
HMGN4,-0.151832323704358,0.476295286442287,0.0516039181751577,0.895335336038896,HMGN4,ns,0
HMGXB3,-0.106951439267994,0.680107238800796,0.133476800056016,0.707356259820666,HMGXB3,ns,0
HMGCL,0.08579118088557,0.645732425525028,0.185124407124622,0.444498405709994,HMGCL,ns,0
HMGXB4,-0.0492523207682262,0.817029898373903,0.166213125231079,0.394180506472029,HMGXB4,ns,0
HMX3,0.583822708491129,0.0969656346163083,0.0690472190484623,0.752880645132912,HMX3,ns,0
HNRNPA0,-0.24508380179956,0.0132751144138541,-0.109317331257629,0.440083553648923,HNRNPA0,ns,0
HNRNPA1,-0.0703201910795076,0.69444963358004,0.292957248776182,0.0989980887514117,HNRNPA1,ns,0
HNRNPA1L2,0.173286652696283,0.295964973477456,0.340486036812781,0.306726621667051,HNRNPA1L2,ns,0
HNRNPA2B1,-0.171227700273387,0.18105986085644,-0.0070867884902562,0.979689253180943,HNRNPA2B1,ns,0
HNRNPA3,-0.0975016648008485,0.548343858835609,-0.028942356124549,0.9309624338629,HNRNPA3,ns,0
HMMR,-0.116044640638629,0.599594249697781,-0.382065009008487,0.255563723889673,HMMR,ns,0
HMGB3,-0.247261292272268,0.227076061125809,-0.278320872226049,0.305346507304934,HMGB3,ns,0
HMGB2,0.0173223677959781,0.937497616134882,0.102527739903744,0.603269389319893,HMGB2,ns,0
HMGB1P1,0.0556872017042089,0.848288436220473,-0.0588094899508992,0.882592140138359,HMGB1P1,ns,0
HK2,0.0637645269474016,0.82189250328579,0.0029958236817564,0.995595099104376,HK2,ns,0
HLA-A,-0.111962190793682,0.659091660317098,-0.01483264816402,0.958214182163729,HLA-A,ns,0
HLA-DQB1,-0.0342388438866201,0.882937425481247,-0.638019714386127,0.139023074059885,HLA-DQB1,ns,0
HLA-DRB1,-0.127418075641878,0.526760516964384,-0.0821846845236094,0.817780822045309,HLA-DRB1,ns,0
HLCS,0.0354364395237943,0.903177499847561,-0.148808500179838,0.667642067373176,HLCS,ns,0
HLTF,-0.0105209058644508,0.974396356294605,-0.118816127416759,0.690236310416433,HLTF,ns,0
HLX,-0.0723358464053494,0.76632381358018,-0.0264283174261225,0.918942695072737,HLX,ns,0
HM13,0.351636718878746,0.0109641842731717,0.451193847135047,0.127101257215055,HM13,ns,0
HMBOX1,-0.074122199429723,0.786620185771727,0.090714840884821,0.75967003335253,HMBOX1,ns,0
HMBS,0.169121880356653,0.493294639628098,-0.0313925658246377,0.942577616809171,HMBS,ns,0
HMCES,-0.0715407641561808,0.751853345245789,0.0299579359269118,0.929999091148889,HMCES,ns,0
HMG20A,0.0526661582450248,0.856254109432281,0.250066382446901,0.455504507504391,HMG20A,ns,0
HMG20B,0.107833124005229,0.661209335625039,-0.0348219844213431,0.722372780066261,HMG20B,ns,0
HMGA1,-0.611873687985015,0.0001906237370369,-0.357704675865041,0.0950434948769672,HMGA1,ns,0
HMGB1,-0.161648393978444,0.357987678684353,-0.103162969469155,0.706862301821219,HMGB1,ns,0
HJURP,-0.37598568179818,0.10321044060888,0.396933252837922,0.18158463222253,HJURP,ns,0
KTI12,-0.0011518819104029,0.995563831324762,0.0625045810080922,0.870505018392619,KTI12,ns,0
HSPA12A,-0.0879121986084279,0.743902346132625,-0.0905501867586871,0.742302473960759,HSPA12A,ns,0
HSPA14,0.0329106167512827,0.914102524602132,0.170251067226059,0.605724469086511,HSPA14,ns,0
ILVBL,0.205134384441748,0.403663839439108,0.216776582434716,0.520909179548182,ILVBL,ns,0
IMMP1L,0.100771681670092,0.691683018776349,0.0443860090169543,0.914064059744297,IMMP1L,ns,0
IMMP2L,-0.0097262635484557,0.974396356294605,-0.175359827943977,0.320053899392846,IMMP2L,ns,0
IMMT,0.215129947190098,0.251492192034941,0.132705779292659,0.689386171955347,IMMT,ns,0
IMP3,-0.0536099750398535,0.707883325448113,0.0128739082498947,0.955069161027102,IMP3,ns,0
IMP4,-0.001484905612088,0.997603539007265,0.360726430365587,0.195205142690231,IMP4,ns,0
ILRUN,-0.422165457604211,0.0809182396278189,0.0822502916240198,0.838243589010543,ILRUN,ns,0
IMPA1,0.26072556349171,0.301801918040454,0.100309708742023,0.783167467086524,IMPA1,ns,0
IMPACT,0.109824547135731,0.668005416584826,0.102600459060654,0.777252820743801,IMPACT,ns,0
IMPDH1,-0.372047560094647,0.112752323742663,-0.812146888537499,0.0226114672005168,IMPDH1,ns,0
IMPDH2,0.0624669705396087,0.824478436490487,0.634133707817479,0.101518439671988,IMPDH2,ns,0
INA,-0.0050076848413883,0.989429602307228,-0.112169816552842,0.756430196619538,INA,ns,0
INAFM2,0.0558094984975714,0.83214779041417,0.16807204643431,0.583451953838728,INAFM2,ns,0
INF2,0.0885984384933443,0.724547114198845,-1.13625014173755,0.0380860528143588,INF2,ns,0
IMPA2,-0.0989924128504247,0.493632238008534,-0.153281588767231,0.310116549600467,IMPA2,ns,0
ING1,0.171342386198812,0.459662412958812,0.240466788642513,0.419127542265525,ING1,ns,0
ILKAP,-0.188511171360628,0.388499809607954,0.314007225564005,0.334228424699156,ILKAP,ns,0
ILF2,0.0815827256144733,0.657914271778009,0.189784393030893,0.407616391261229,ILF2,ns,0
IGHMBP2,0.0959035591176495,0.718007189410397,0.442435883222317,0.235560492366227,IGHMBP2,ns,0
IGSF3,-0.308056508343476,0.245668733768341,-0.189301590199491,0.540026031271506,IGSF3,ns,0
IK,0.0133417072821138,0.964938028342023,-0.0293132599610212,0.939990931706888,IK,ns,0
IKBIP,0.0088451958674786,0.979327202078005,-0.106880333525575,0.764173439575987,IKBIP,ns,0
IKBKB,0.0146866699985418,0.965676721844579,0.11348321583351,0.667390276512858,IKBKB,ns,0
IKZF2,0.0559096996855867,0.788316667418575,-0.0314294667731509,0.843798730061127,IKZF2,ns,0
ILF3,-0.0060229604503735,0.981838944881337,0.292381073761383,0.244393756010691,ILF3,ns,0
IKZF3,-0.0983633590937157,0.622518236050091,-0.0506296557373634,0.672896327915906,IKZF3,ns,0
IKZF5,0.564602286760087,0.0063676883478613,-0.197568972560286,0.486601087813002,IKZF5,ns,0
IL10RB,-0.340101524464721,0.0934761192910574,-0.16205665847775,0.605246924371859,IL10RB,ns,0
IL13RA1,0.0064766169212138,0.985161110542216,-0.107654871657258,0.559415435644799,IL13RA1,ns,0
IL15RA,0.0416248080617115,0.857533210366119,-0.101578373521115,0.702582274355705,IL15RA,ns,0
IL17RA,-0.195153304255204,0.433012208452473,0.259630765157019,0.442258692717643,IL17RA,ns,0
IL6ST,-0.235996724849627,0.23989838468039,-0.600843879583153,0.116446495075566,IL6ST,ns,0
IKZF4,-0.399568894873745,0.0829759116079782,-0.424324454853497,0.241651895650973,IKZF4,ns,0
ING2,0.137688947977849,0.587380887440921,0.0650710547483216,0.871658693840736,ING2,ns,0
ING4,0.196793643096286,0.393691335530839,0.222285526532212,0.332585853368199,ING4,ns,0
ING5,0.0308584569223033,0.921688968697724,0.308692888240147,0.356989160256953,ING5,ns,0
INSR,-0.141537108774871,0.566674452756627,-0.0958352784182808,0.801564030030886,INSR,ns,0
INTS10,-0.197771938369823,0.329285652875826,-0.711709090430315,0.0675585050582341,INTS10,ns,0
INTS11,-0.201061255595789,0.391331759226743,0.549418270615846,0.0942720633028542,INTS11,ns,0
INTS12,0.117723106395115,0.644178201638509,0.587632768398118,0.0876589158484428,INTS12,ns,0
INTS13,-0.153061732078436,0.541254834051057,-0.0507457629168652,0.90050743144093,INTS13,ns,0
INTS14,0.0772770238445019,0.731322052912767,-0.0922589484587863,0.780738104755626,INTS14,ns,0
INSM1,0.70630574313421,0.0245602004161276,0.380932269328795,0.265686273711046,INSM1,ns,0
INTS2,0.0452633197890119,0.876132067306668,-0.121132412877,0.663844334979422,INTS2,ns,0
INTS5,3.6160474712431e-05,0.999627063323449,0.0910174588558592,0.815594179245853,INTS5,ns,0
INTS6,0.0668522381736371,0.763140836355911,0.173633105338867,0.597940017573032,INTS6,ns,0
INTS7,0.304420480003061,0.0571321276409321,-0.038701277225486,0.924415247147509,INTS7,ns,0
INTS8,0.0375336231651357,0.903177499847561,-0.16378891787599,0.560112623184873,INTS8,ns,0
INTS9,0.0925231776655391,0.724547114198845,-0.000846780854075,0.981598048884453,INTS9,ns,0
INTU,-0.082214299282432,0.757973036870824,-0.113629941504692,0.548290899855032,INTU,ns,0
INTS4,-0.565201906284437,0.0570426930167785,-0.0585711950500643,0.817780822045309,INTS4,ns,0
INSIG2,-0.163852158261205,0.49321651986189,-0.01414250282875,0.848037337413796,INSIG2,ns,0
INSIG1,0.281813789216372,0.0028209380320279,0.150806767074981,0.449000001635596,INSIG1,ns,0
INPPL1,-0.0761134104463531,0.760503120192492,0.0911877254314594,0.773639545185346,INPPL1,ns,0
INIP,0.233081146596251,0.291573010993046,-0.0115051241208458,0.978931068058732,INIP,ns,0
