,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
STK26,-0.0281616046400368,0.897400749096662,-0.378407231935656,0.170627611622456,STK26,ns,0
STK3,0.154762285965749,0.373559685393159,0.1056210631774,0.708323214568804,STK3,ns,0
STK16,-0.041693238950074,0.840873905463513,-0.158562175953993,0.526072877404716,STK16,ns,0
STK32C,0.0818977818972815,0.673234930858856,-0.192029078214479,0.463703215255445,STK32C,ns,0
STK36,-0.0531189617175907,0.779772219146999,0.194140726135504,0.400579945144167,STK36,ns,0
STK38,0.0520795298714941,0.75564315265982,0.0880935678867812,0.354595035782274,STK38,ns,0
STK38L,0.173946696856315,0.340903617489845,0.0001489591475352,0.999935414677435,STK38L,ns,0
STK39,-0.0616165247151766,0.762361711084255,0.0752322743530434,0.799329044755363,STK39,ns,0
STK4,0.0619304714125438,0.692944184454225,0.0455562106928677,0.885489985082126,STK4,ns,0
STK40,-0.239281211867382,0.155708140858167,-0.0647068118746482,0.832248157521771,STK40,ns,0
STK35,0.0020933085062133,0.994044359296849,-0.0061796080583697,0.987910733804987,STK35,ns,0
STK11IP,-0.0234855702001545,0.908638434873941,0.0562230806977186,0.829483373460734,STK11IP,ns,0
STK11,-0.120508517506039,0.515350999954734,-0.12905307496564,0.639324927365304,STK11,ns,0
STK10,0.0241365533890891,0.892412065559397,0.0090288313839212,0.972550841015877,STK10,ns,0
STARD7,-0.0057105823076702,0.972291083787721,-0.309042711409516,0.0083210851461988,STARD7,ns,0
STAT1,0.0660758762911588,0.732510099703152,0.24645849990401,0.326873641434287,STAT1,ns,0
STAT2,-0.0668603499665803,0.726069640101272,-0.152900421485603,0.345677337467318,STAT2,ns,0
STAT3,-0.024407730113901,0.908894236087591,0.223909125437797,0.320423992778325,STAT3,ns,0
STAT5B,0.125250732144337,0.492036601577417,0.0220209224154101,0.940754354627549,STAT5B,ns,0
STAU1,-0.0797441791482434,0.522505169343618,-0.446653400000312,0.0028717325371837,STAU1,ns,0
STAU2,-0.173938069348125,0.318442717856083,-0.154754665236969,0.558405331503617,STAU2,ns,0
STEAP1,-0.108184208726144,0.468597616895386,0.199747684861959,0.422568927339523,STEAP1,ns,0
STEAP2,-0.149725120823128,0.419260779387491,-0.0619818199668357,0.82149788023997,STEAP2,ns,0
STEAP3,0.0660265378265562,0.736463821011921,0.059545401431149,0.84014060070296,STEAP3,ns,0
STEEP1,-0.0970521857971432,0.605910423318021,-0.0501960896983392,0.871461034587589,STEEP1,ns,0
STIL,0.466889634744622,0.0117632229194235,0.0461696235699256,0.879027166416062,STIL,ns,0
STIM1,-0.295236254641497,0.139131966321768,-0.139381757580483,0.605840659079231,STIM1,ns,0
STIM2,-0.0685719576133304,0.729575175696124,-0.0859497115585745,0.668452210693586,STIM2,ns,0
STIMATE,-0.112403738707081,0.544743500186802,-0.0710237691557108,0.793664180620756,STIMATE,ns,0
STMN1,-0.159475857745254,0.0194429240020805,0.0188391706927227,0.902248961686555,STMN1,ns,0
STMN3,-0.0654932888697537,0.723972595029119,0.0548713946985971,0.82885727484596,STMN3,ns,0
STMP1,-0.139316255843004,0.307739989791664,-0.227189621376261,0.23927645020239,STMP1,ns,0
STN1,-0.0293473753157634,0.873085261002618,-0.192825148237564,0.373645185210258,STN1,ns,0
STX10,0.145093590723365,0.4295039331599,-0.284127596085781,0.296993231782397,STX10,ns,0
STX12,0.145896828467042,0.42409706742234,0.0656509279418038,0.831129537987456,STX12,ns,0
STX17,0.153950193483182,0.332034534742872,-0.0168272241114644,0.961316065925344,STX17,ns,0
STX18,0.134978555363168,0.465487578176631,0.634075367794462,0.0640808789512166,STX18,ns,0
STX2,0.0676290971131357,0.729583867781006,-0.408574878045321,0.159457543733518,STX2,ns,0
STX3,0.0524984355213603,0.806221223600434,0.0068482951747883,0.984475144113882,STX3,ns,0
STX4,0.0419415717124041,0.840887629369315,-0.0092194427275947,0.978653276927641,STX4,ns,0
STX6,0.0288795353672226,0.899972249667578,0.10455529670289,0.699089829466069,STX6,ns,0
STX7,0.0131048725087937,0.955695326528481,-0.219460821258748,0.398684457877864,STX7,ns,0
STX8,-0.139279050663572,0.442304641863959,-0.327936391688257,0.211265627991054,STX8,ns,0
STXBP1,-0.108775408831563,0.558420401551016,-0.115684357970001,0.664980832859994,STXBP1,ns,0
STXBP3,0.196824115597832,0.288577093954365,-0.0184228797583867,0.950785821040363,STXBP3,ns,0
STXBP4,-0.030072743893169,0.892260184341378,-0.162668742695835,0.519472372071414,STXBP4,ns,0
STXBP5,-0.0173464651917758,0.942025695333488,-0.202829706545628,0.407651557130065,STXBP5,ns,0
STXBP6,0.15689998162379,0.333410860820473,-0.073960095131811,0.719817520181484,STXBP6,ns,0
STUB1,0.018677463666144,0.922577805579748,-0.33200359942076,0.0004452522957741,STUB1,ns,0
TAF11,-0.0914758194250756,0.520260305474058,-0.186336573697231,0.2934636755595,TAF11,ns,0
STT3B,0.0180905207844062,0.934551965417239,-0.155574497813636,0.546883680197885,STT3B,ns,0
STS,-0.066813512676678,0.673136749036479,-0.0644678079806137,0.704596339893366,STS,ns,0
STOM,0.0160989721692208,0.936619313665737,0.0825064599243769,0.712004481074265,STOM,ns,0
STOML1,0.157569506758203,0.334599835868537,-0.109972861520636,0.557704062524519,STOML1,ns,0
STOML2,-0.117351439529316,0.215849143248879,-0.370660130408187,0.0002282391273786,STOML2,ns,0
STON2,0.0165667015214438,0.942764438198926,1.25410598313398,0.0203329959453209,STON2,ns,0
STOX2,0.540252664646624,0.0054335182710366,0.0373919334087937,0.902899331370374,STOX2,ns,0
STPG1,0.186457255783976,0.215931479801227,-0.0058714616128919,0.980690956279476,STPG1,ns,0
STRADA,0.0353301492246202,0.870105116856338,0.11449726421839,0.663487452765353,STRADA,ns,0
STRADB,-0.16784521672639,0.359701283003709,-0.459205135541584,0.13572353501643,STRADB,ns,0
STRAP,-0.124768662285395,0.177938765024881,-0.328967279033093,0.0024191694658095,STRAP,ns,0
STRBP,-0.103797943964177,0.518308967335555,-0.40908205018711,0.0470705408080344,STRBP,ns,0
STRIP1,-0.0858808956512916,0.659897741032871,0.111532024004117,0.648161572894461,STRIP1,ns,0
STRIP2,-0.0299185278594838,0.871920147921351,0.0002649280246063,0.99578504111047,STRIP2,ns,0
STRN,0.169032289414672,0.344026733251041,0.106932816944257,0.671835129173391,STRN,ns,0
STRN3,-0.0048521724400757,0.986375223752766,-0.0350729310431579,0.919781476695988,STRN3,ns,0
STRN4,-0.079754362430863,0.683082552736545,0.0247100968519406,0.940754354627549,STRN4,ns,0
STT3A,-0.0753079378528193,0.655011980296986,0.0277488439048494,0.926179426966966,STT3A,ns,0
TFAP4,0.102990507444452,0.582818134218035,0.11004059171198,0.681897685621545,TFAP4,ns,0
TAF12,0.0530491537109694,0.803894539407709,-0.0052636318641501,0.992077251281194,TAF12,ns,0
TAF1A,0.402585594624383,0.0986582127569772,1.03834595389052,0.0314180274990821,TAF1A,ns,0
TCHP,0.252000084384154,0.155405590149958,0.705623877985424,0.0275919703383353,TCHP,ns,0
TCOF1,-0.141538798570982,0.188083577311394,0.263481386773365,0.0604022565147278,TCOF1,ns,0
TCP11L1,0.0056424690229975,0.982627194075562,-0.165720330471433,0.514839861312636,TCP11L1,ns,0
TCP11L2,0.0736455916745078,0.636059769099444,-0.0257968247288464,0.898777606996761,TCP11L2,ns,0
TCTA,-0.183200244710649,0.315156388666556,-0.0252172213318584,0.938574370138952,TCTA,ns,0
TCTN1,0.0489304221480188,0.821609729523653,-0.0763627447157431,0.784594356311126,TCTN1,ns,0
TCFL5,-0.406481157703654,0.0617144384674018,0.193216150683814,0.384714560111118,TCFL5,ns,0
TCTN2,-0.353182617909343,0.111303849397013,-0.086216758289585,0.75716922991008,TCTN2,ns,0
TDG,0.0619504193952452,0.758432081578644,0.253537100896365,0.293980790370956,TDG,ns,0
TDP1,-0.030454331185435,0.892412065559397,-0.0288710909018434,0.924301302210941,TDP1,ns,0
TDP2,0.13362343344635,0.448797327356218,0.0126492922808306,0.972550841015877,TDP2,ns,0
TDRD3,0.136952680721014,0.449023930252426,0.647002058116672,0.0501402034138929,TDRD3,ns,0
TDRD7,-0.0280120446845511,0.890930490810025,0.146579037060623,0.549773710081222,TDRD7,ns,0
TDRKH,0.0536943753844309,0.777313546587548,-0.104871876835701,0.633830426311773,TDRKH,ns,0
TCTN3,0.0358270845892193,0.871920147921351,0.0216087020877457,0.94984707305774,TCTN3,ns,0
TCF7L2,-0.0564044763292212,0.751851657425276,-0.32449422662774,0.197289811394462,TCF7L2,ns,0
TCF7L1,0.108274310378452,0.534087430755655,-0.0760509102988225,0.753615462327013,TCF7L1,ns,0
TCF7,-0.115970582805884,0.527261890465193,-0.135173051883819,0.599846516809201,TCF7,ns,0
TBX3,0.109137907375682,0.536612559811437,0.0778980714556978,0.793757122516064,TBX3,ns,0
TCAIM,0.107933187016422,0.555250803758863,0.0129050993785755,0.972000671322861,TCAIM,ns,0
TCEA1,-0.0235691699682866,0.909560336818685,-0.0357467038940498,0.912750368770501,TCEA1,ns,0
TCEA2,0.127704114172399,0.451693047017462,0.112466676392397,0.682972817951594,TCEA2,ns,0
TCEAL1,0.0798769555524718,0.66403596286541,-0.0732955338039915,0.805282449701406,TCEAL1,ns,0
TCEAL3,-0.151205217185349,0.405407214066137,-0.209091031746423,0.387116550475147,TCEAL3,ns,0
TCEAL4,-0.0629088551178234,0.704908904865698,0.0299981917981681,0.912485922666119,TCEAL4,ns,0
TCEAL8,-0.153253334858163,0.377484154928747,0.0133165657724227,0.969579574802066,TCEAL8,ns,0
TCEAL9,-0.259047334133774,0.0852264137292752,0.0105638863182499,0.975816361960774,TCEAL9,ns,0
TCEANC2,0.210426018661937,0.268403736005801,0.108232678049528,0.667536756720414,TCEANC2,ns,0
TCERG1,0.188780143113907,0.178780732015648,-0.133704117882716,0.618854620529678,TCERG1,ns,0
TCF12,-0.002120203844999,0.992318496741528,-0.0409172038726733,0.900799216592163,TCF12,ns,0
TCF25,0.131025861760192,0.346554990716905,0.238587440932526,0.159710306091393,TCF25,ns,0
TCF3,-0.240375891791007,0.0741001244654571,-0.199782279940177,0.32823583755746,TCF3,ns,0
TCF4,-0.0065610967255989,0.97275172464509,0.0243585569429114,0.933404557206519,TCF4,ns,0
TDRP,-0.100469559832826,0.581118717964197,-0.133793513266444,0.551029031050557,TDRP,ns,0
TBX2,-0.444626902285298,0.0724179929807848,0.0471969984482473,0.86502187787531,TBX2,ns,0
TEAD1,-0.004503953774502,0.984164204230112,-0.0298811855879463,0.928598591342719,TEAD1,ns,0
TEAD3,0.152541714875235,0.347054696044757,0.038968411330926,0.874348694103241,TEAD3,ns,0
TESK1,0.0056908489966902,0.979028285681021,-0.165333732073047,0.390081807910084,TESK1,ns,0
TET1,0.0530021515479398,0.792903885052028,-0.0643305008225258,0.667879138101592,TET1,ns,0
TET2,0.0847247356105751,0.665638159464902,0.0138141004056853,0.960111168396122,TET2,ns,0
TET3,-0.0723962257167935,0.698397495855443,-0.0115485540123865,0.963087547590938,TET3,ns,0
TEX10,0.227914385680903,0.185997369949906,0.18627929624007,0.473405386938473,TEX10,ns,0
TEX14,0.0625155558274593,0.726449874902455,0.285222030661996,0.178838237235019,TEX14,ns,0
TESC,-0.0291881365111459,0.877273811978661,-0.162066519564356,0.43739136761324,TESC,ns,0
TEX2,0.0247317239936591,0.909489865140797,-0.248623353169907,0.214018082715851,TEX2,ns,0
TEX261,-0.104878958830445,0.477019325620012,-0.202049832949303,0.375279498159424,TEX261,ns,0
TEX264,-0.0864868882684128,0.649061256386687,-0.0904499272489576,0.744881054096955,TEX264,ns,0
TEX30,0.0726306183731316,0.703480791059232,-0.217635204829241,0.381994592200954,TEX30,ns,0
TEX9,-0.31420105320492,0.0988923368007742,-0.0948969219901919,0.724228702531754,TEX9,ns,0
TFAM,0.0475091863943678,0.777149512818327,0.0142919773531077,0.962211995055534,TFAM,ns,0
TFAP2A,-0.0580774471985243,0.74550431773886,-0.0711112926599472,0.800871754374799,TFAP2A,ns,0
TEX22,-0.116512483803473,0.518171793351111,-0.114327549666771,0.51929815772302,TEX22,ns,0
TERF2IP,0.125245626208233,0.282884328006352,0.463032202809832,0.0002707696675782,TERF2IP,ns,0
TERF2,0.206250623479836,0.110959829416176,0.484580812055312,0.0102791571454681,TERF2,ns,0
TERF1,0.0133611425153246,0.957385602439132,0.115991697059064,0.672435371596237,TERF1,ns,0
TEAD4,0.0965536078372396,0.613299917959578,0.14190124775371,0.600811968287662,TEAD4,ns,0
TECPR2,-0.273192616086516,0.176848445115537,0.0754964809512428,0.695204784484402,TECPR2,ns,0
TEDC1,0.275399467648765,0.176022946964124,0.595769585441139,0.0502307051285766,TEDC1,ns,0
TEDC2,-0.0565968450855451,0.786975706639825,0.304495915942171,0.218330030505161,TEDC2,ns,0
TEFM,-0.0386959689440704,0.856529209295888,-0.0413140821362086,0.888609064539736,TEFM,ns,0
TELO2,-0.030982595707552,0.853807349899039,-0.0054578023483842,0.980690956279476,TELO2,ns,0
TEN1,-0.0813491495303475,0.605763972272142,-0.4372990964915,0.12973565785346,TEN1,ns,0
TEN1-CDK3,-0.0091124688699094,0.97067553957618,-0.327369921018588,0.217468945096809,TEN1-CDK3,ns,0
TENM3,-0.193029975108525,0.295115051077154,-0.180583446255203,0.362497024304182,TENM3,ns,0
TENT2,0.218650225508995,0.250602588041204,0.120605101197764,0.606797974477425,TENT2,ns,0
TENT4A,-0.0515188239433774,0.797124309308384,-0.442999855498945,0.111082777081278,TENT4A,ns,0
TENT4B,0.214597256281783,0.0186888776986209,-0.111968614098709,0.601660103571903,TENT4B,ns,0
TENT5A,-0.17908078356295,0.316231622732934,-0.424518439227088,0.155905227976057,TENT5A,ns,0
TENT5C,-0.0826795761126216,0.60218627105711,-0.0287994435407881,0.884925191296206,TENT5C,ns,0
TEPSIN,0.150148424566086,0.420484525911604,0.406486360306724,0.165081426736009,TEPSIN,ns,0
TEAD2,-0.0097566776250265,0.970246318132236,-0.295472162393665,0.230371789481657,TEAD2,ns,0
TBX18,0.384924603227663,0.0308520408384812,0.0152901189954058,0.966828412392549,TBX18,ns,0
TBX1,0.450760053506861,0.0501644509110828,-0.100491065248825,0.707550446557984,TBX1,ns,0
TBRG4,0.294605896812881,0.0633207655189311,0.271760013875926,0.270601292252602,TBRG4,ns,0
TAOK1,-0.0178650410098719,0.937118456197356,-0.0807805683650901,0.768724595819065,TAOK1,ns,0
TAOK2,-0.001070458434119,0.995226102314204,0.0761810313760677,0.753615462327013,TAOK2,ns,0
TAOK3,0.125566700308265,0.492482747240624,0.219720633336061,0.355445726181944,TAOK3,ns,0
TAPT1,0.185579690017919,0.309705118965751,0.167092498291055,0.52114422525193,TAPT1,ns,0
TARBP1,-0.0242291820186007,0.914667457409914,-0.0298467381353875,0.918987622377833,TARBP1,ns,0
TARBP2,-0.200965121970862,0.275651472494412,0.0737610629533196,0.8065970658933,TARBP2,ns,0
TANK,0.018226811903317,0.932413031190231,-0.0759051107789325,0.763872193051962,TANK,ns,0
TARDBP,-0.270087098550299,0.0177140457172555,0.0416241788734219,0.883427233771971,TARDBP,ns,0
TARS3,0.0228400384768158,0.922050804103693,0.129025384233045,0.6399004952286,TARS3,ns,0
TASOR,0.0572208588805637,0.783966110474663,0.170313193797434,0.493759769411763,TASOR,ns,0
TASOR2,0.594573716086912,0.0011300175596745,0.522319419658548,0.102305106294028,TASOR2,ns,0
TASP1,0.15905803618688,0.362953568555868,0.219103503438363,0.395694344451493,TASP1,ns,0
TATDN1,0.127922388304178,0.470834663592773,0.242831015151627,0.340489506696515,TATDN1,ns,0
TATDN2,0.131588215015321,0.399301659060332,-0.0875420783397658,0.758638707412217,TATDN2,ns,0
TARS2,-0.182582059250005,0.231892983510964,-0.202554520090172,0.352581219214561,TARS2,ns,0
TANGO6,-0.116613425990018,0.530492845066978,0.0341748521935305,0.901061107189119,TANGO6,ns,0
TANGO2,-0.482198423270997,0.0371959173436949,0.0452048392526127,0.884257551075838,TANGO2,ns,0
TANC2,0.0632224411819095,0.737439419105305,-0.154488433264035,0.470501613156674,TANC2,ns,0
TAF1C,0.0453708169575495,0.832376598515967,0.351794480727181,0.217749345911242,TAF1C,ns,0
TAF2,0.204197681399322,0.215931479801227,0.160893226706401,0.529399981004914,TAF2,ns,0
TAF3,0.102755070871907,0.48547069574005,0.242625237446396,0.233744773991914,TAF3,ns,0
TAF4B,0.213521405511577,0.203602092641714,0.0768395435119606,0.776583166892254,TAF4B,ns,0
TAF5,0.133009802975632,0.469763316286447,-0.070320377592155,0.810425485746656,TAF5,ns,0
TAF5L,0.0335884987786603,0.858823444571204,-0.358406899692389,0.117511427320997,TAF5L,ns,0
TAF6,-0.0684088094470229,0.716387106814263,-0.215563244023387,0.372099050897113,TAF6,ns,0
TAF6L,0.0936716743907258,0.575648055422552,0.0529266367803477,0.811048107317236,TAF6L,ns,0
TAF7,0.0641392226600024,0.681101460159355,0.0177876969123503,0.957093552197464,TAF7,ns,0
TAF8,0.0320091119999475,0.882677728125633,-0.102337669785672,0.713761722727867,TAF8,ns,0
TAF9B,0.0155058572142386,0.948475121639171,-0.442769880029026,0.0963222176623358,TAF9B,ns,0
TAFAZZIN,0.0031987968484736,0.991059612812955,0.0375306907127578,0.914140568995457,TAFAZZIN,ns,0
TAGLN2,-0.11824125762732,0.462018419068599,0.235499097085086,0.24674097756772,TAGLN2,ns,0
TAMM41,0.0003784119605171,0.999930384170147,0.311944901105422,0.24032398129093,TAMM41,ns,0
TANC1,0.103802998906361,0.570361198311747,-0.0185412276985851,0.935547176404783,TANC1,ns,0
TATDN3,0.249464089734365,0.145283846196501,-0.0656807905495511,0.827633362648509,TATDN3,ns,0
TAX1BP1,0.116455119245388,0.234103657367977,0.131854192201601,0.444590218785935,TAX1BP1,ns,0
TAX1BP3,-0.42296127412508,0.0086489136043756,-0.35033288599891,0.0944637903534563,TAX1BP3,ns,0
TBC1D1,-0.0614555466476204,0.763184133188838,-0.109371763666767,0.693679268788153,TBC1D1,ns,0
TBC1D9,0.306944464697572,0.146889025626251,-0.0367970077564251,0.777683466063814,TBC1D9,ns,0
TBCB,-0.10153810948131,0.280869753815852,0.0418686170813267,0.797381127146533,TBCB,ns,0
TBCC,0.146863344268467,0.426537119607859,0.0353469435055315,0.912573281610348,TBCC,ns,0
TBCCD1,0.050795061092974,0.74550431773886,0.0004599158433339,0.999935414677435,TBCCD1,ns,0
TBCD,-0.0594930754048613,0.753631546222591,0.0526372010982016,0.826317212182391,TBCD,ns,0
TBCEL,0.0921005298322083,0.58304518378794,-0.0236228130450311,0.920276989441064,TBCEL,ns,0
TBCK,0.0751468723602376,0.704859707040375,0.206953302723292,0.314338457265534,TBCK,ns,0
TBK1,0.0118062344621774,0.96529326765673,0.126604405590043,0.641073531619259,TBK1,ns,0
TBL1X,-0.0660089436666608,0.720774021990119,-0.199891234211064,0.439919081532531,TBL1X,ns,0
TBL1XR1,0.151566915195073,0.267422618258938,-0.128452560524465,0.632670032575052,TBL1XR1,ns,0
TBL2,0.181405108116213,0.314879633433618,0.266730958292984,0.320160968028241,TBL2,ns,0
TBL3,-0.195134158287003,0.292506607002462,0.0524549859516932,0.85828766407661,TBL3,ns,0
TBP,0.452478142243748,0.0289961103773555,0.135641855681914,0.59949996372587,TBP,ns,0
TBPL1,0.0243659358362213,0.932041790892397,-0.1517117578943,0.56697543500404,TBPL1,ns,0
TBRG1,0.334503569576227,0.108943327781346,0.0248679853043063,0.937816550366209,TBRG1,ns,0
TBC1D8B,0.171574122038481,0.275230673037885,0.0279595849366183,0.901844542735831,TBC1D8B,ns,0
TAF13,-0.100901156699047,0.581353023635553,-0.456551978093358,0.111268814104923,TAF13,ns,0
TBC1D7,-0.175534029168619,0.28778924188465,-0.346322201140089,0.134670438536765,TBC1D7,ns,0
TBC1D4,0.115688094802574,0.53192456530304,0.144650415741899,0.56096327040585,TBC1D4,ns,0
TBC1D10B,0.176851115427496,0.332954066716458,0.227258251184214,0.373917541942876,TBC1D10B,ns,0
TBC1D12,0.0265331462423495,0.891788490106385,-0.0111479240201873,0.929246777777096,TBC1D12,ns,0
TBC1D13,-0.408964674866428,0.0323931009285729,-0.0648075535160038,0.824767689640403,TBC1D13,ns,0
TBC1D14,-0.209630348550802,0.266048678817444,0.176743821018517,0.424565957572362,TBC1D14,ns,0
TBC1D16,-0.273080728671756,0.173456878405474,-0.207591038761504,0.428973364176844,TBC1D16,ns,0
TBC1D17,0.0276858267062688,0.878876700452151,0.0084671785108146,0.977037056199504,TBC1D17,ns,0
TBC1D20,-0.0200188493689556,0.932041790892397,-0.128690995250911,0.618804053630957,TBC1D20,ns,0
TBC1D22A,-0.207947378598782,0.248266972003385,-0.194187453598607,0.3903711086929,TBC1D22A,ns,0
TBC1D22B,0.0234058155706999,0.907016658997557,-0.0498800685243463,0.766249031908396,TBC1D22B,ns,0
TBC1D23,0.329820642959424,0.0871975026068389,0.0556693395787562,0.834135025146914,TBC1D23,ns,0
TBC1D24,-0.0855110324796041,0.660851498470309,0.201008373445658,0.411928360378027,TBC1D24,ns,0
TBC1D25,-0.0732210654061181,0.685450019311294,0.0186531763903321,0.945494411232578,TBC1D25,ns,0
TBC1D30,0.0850296632094378,0.640245087521762,0.568948362275061,0.106777505819667,TBC1D30,ns,0
TBC1D31,0.0522799293959039,0.804470294537151,0.230453992079854,0.355580005218387,TBC1D31,ns,0
TBC1D32,0.0874426401243147,0.644352101066002,-0.0797081293784184,0.676374584724003,TBC1D32,ns,0
TBC1D5,-0.0341994623503394,0.880194203715491,-0.310129176476114,0.248349974773129,TBC1D5,ns,0
MFSD14A,-0.0995911102217303,0.598339624852386,-0.123447877802011,0.628239969789246,MFSD14A,ns,0
MRPS14,-0.0856726342856464,0.583551292073477,-0.0439588564313051,0.858281631154026,MRPS14,ns,0
MFSD12,-0.199908956978135,0.221832447881679,-0.120869907926031,0.616876737543596,MFSD12,ns,0
COX5B,-0.197639910380142,0.0719325280805968,-0.262163646198655,0.0047153869403241,COX5B,ns,0
COX6A1,-0.093372786474612,0.365711615030018,0.0208494768785633,0.913288460430163,COX6A1,ns,0
COX6C,0.0024994182230915,0.993834031232213,-0.143465242325279,0.239884339821832,COX6C,ns,0
COX7A2,-0.19062874598592,0.0996498574838175,-0.339759728808119,0.0005459059069657,COX7A2,ns,0
COX7A2L,0.0018195255895322,0.993258094032696,-0.205524691663471,0.273642220780496,COX7A2L,ns,0
COX7C,-0.159971139545665,0.197316050100416,0.0072027615752377,0.983826054692269,COX7C,ns,0
COX4I1,-0.0677325316104137,0.469601158951096,0.0288740553182074,0.843287593291102,COX4I1,ns,0
COX8A,-0.157480349398419,0.0888214476080872,-0.149586433543537,0.0684861398296559,COX8A,ns,0
CPE,-0.04392414309658,0.824555937812164,-0.208751744582568,0.384015646476598,CPE,ns,0
CPEB3,0.0562876900236125,0.758139835182437,0.241901464024063,0.198284273717194,CPEB3,ns,0
CPEB4,-0.0324743381964999,0.882252194521488,0.114350080051336,0.668169751484323,CPEB4,ns,0
CPLANE1,9.77354487864246e-05,0.999930384170147,0.165425065316175,0.529500487083959,CPLANE1,ns,0
CPLX1,-0.0394222225401511,0.803237835903925,-0.20869917266536,0.16119634682772,CPLX1,ns,0
CPM,-0.100690355372501,0.551078480491436,0.0117868355213132,0.966985259761472,CPM,ns,0
CPD,-0.116822794066262,0.469437225881123,-0.0356862057270928,0.911747188761161,CPD,ns,0
COX20,-0.0564692079404924,0.784881008294862,-0.040588915499817,0.900799216592163,COX20,ns,0
COX18,0.108135562945399,0.56307493211536,-0.322189465032421,0.244527116453967,COX18,ns,0
COX17,-0.234282297630182,0.105553158081757,-0.210261129390489,0.196619856980283,COX17,ns,0
COQ4,-0.0843055048518207,0.649061256386687,0.0160278463126977,0.960111168396122,COQ4,ns,0
COQ5,0.0743086726414927,0.707129962055029,-0.107644454511966,0.660854861835853,COQ5,ns,0
COQ6,-0.0078263576754622,0.976429160950565,0.19152490032479,0.470979181794699,COQ6,ns,0
COQ7,0.119236868869593,0.525702500349252,-0.246622393855286,0.353753125414733,COQ7,ns,0
COQ8A,0.112311969794822,0.52865780552431,0.456199438481826,0.0429248905667091,COQ8A,ns,0
COQ8B,0.142856862909618,0.421339663949447,0.119442309192374,0.529089238610582,COQ8B,ns,0
COQ9,0.0410120315915055,0.848964398632797,-0.0883755203458467,0.751144046162904,COQ9,ns,0
CORO1B,0.0599066428046755,0.791349743072699,0.1189383730021,0.645369543741265,CORO1B,ns,0
CORO1C,0.074708555929057,0.626851115873511,0.0396212763474024,0.884454189797496,CORO1C,ns,0
CORO2A,-0.122340781859377,0.426744233174583,-0.14488640968577,0.416163226664681,CORO2A,ns,0
COTL1,-0.208705701729382,0.160095359189445,-0.138598647723959,0.579346209388146,COTL1,ns,0
COX10,0.297922447032636,0.0661516546485121,0.0493300668229737,0.875144122962586,COX10,ns,0
COX11,0.0314003410345871,0.865766664289134,-0.279605407474863,0.177491346466238,COX11,ns,0
COX14,-0.238132573190197,0.115596187214216,-0.183262683538359,0.267210283403415,COX14,ns,0
COX15,0.0384038046994939,0.853205541164928,-0.0663462647876817,0.81578969947648,COX15,ns,0
CPNE1,0.007336865732386,0.975568966900999,0.402755481984186,0.0199109918608503,CPNE1,ns,0
COQ3,0.0044302506182276,0.986867384236132,-0.0988292435586311,0.723125084617687,COQ3,ns,0
CPNE2,0.0443004237368869,0.820153397136945,-1.34418436057773,0.0036991206753479,CPNE2,ns,0
CPNE8,0.0793113325758001,0.669315963801824,-0.0878271414100297,0.565291644128769,CPNE8,ns,0
CREB3,0.0997965092003588,0.600894984092256,0.185094769018977,0.469794875960048,CREB3,ns,0
CREB3L2,0.626325560041597,2.51052960004775e-06,0.178708220561083,0.499636921020971,CREB3L2,ns,0
CREB5,0.222224157057451,0.177961311806206,0.123813620937995,0.64015990332326,CREB5,ns,0
CREBBP,0.110672053203399,0.433091816437418,0.233941697130574,0.282936081317928,CREBBP,ns,0
CREBL2,-0.124136805538066,0.496856581171809,-0.251953169304599,0.329188677096941,CREBL2,ns,0
CREBRF,0.130850294647603,0.477996696644147,0.346405733398124,0.175856114686586,CREBRF,ns,0
CREB1,0.160828881316348,0.315003686235468,0.0367807520121217,0.909830871262759,CREB1,ns,0
CREBZF,0.148459115716291,0.321311405319347,0.0982252407958387,0.71659143799211,CREBZF,ns,0
CRELD1,1.06935127665276,0.000142401633576,0.162048610808881,0.51498384519702,CRELD1,ns,0
CREM,0.0371906968481146,0.868298030676788,-0.141165262050739,0.59949996372587,CREM,ns,0
CRIM1,0.0868266578273032,0.644352101066002,-0.195646227475229,0.417678616311255,CRIM1,ns,0
CRIPT,-0.312107594652852,0.0831549397131442,-0.375549464129563,0.116245624150421,CRIPT,ns,0
CRKL,0.0529583932998375,0.780259490790739,0.0722849505304137,0.81107246304301,CRKL,ns,0
CRLF3,0.0262277358841108,0.909560336818685,0.1059509443502,0.705278634544329,CRLF3,ns,0
CREG1,0.307028705565352,0.047410552219002,0.0762146393170491,0.792933738817966,CREG1,ns,0
CRCP,0.152213864634145,0.364051902089518,0.572048514630893,0.0335044991051336,CRCP,ns,0
CRBN,0.43481450015837,0.0012536951340396,0.105243392158702,0.703639634592519,CRBN,ns,0
CRAMP1,0.113176763582016,0.542533700611562,0.041320214963149,0.894775499979808,CRAMP1,ns,0
CPOX,0.0684832775300808,0.735692711576179,-0.259904224929917,0.315438484921729,CPOX,ns,0
CPPED1,0.0190468485448777,0.933277249509795,-0.0141336100416941,0.962211995055534,CPPED1,ns,0
CPSF2,0.0313019879704969,0.854375470770159,0.0712324713131399,0.780010290129536,CPSF2,ns,0
