rownames(count),DMSO.GFP.1,DMSO.GFP.2,DMSO.GFP.3,TPG.GFP.1,TPG.GFP.2,TPG.GFP.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
CEP76,239,148,208,180,328,249,0.133408525520204,0.37277194791268,4394.0,0.373289842544636,0.248728026362889,218.931808431826,1.50079525819103,0,7.774337767560102,ns
CEP78,692,629,598,509,848,660,0.715147043420942,0.871920132122672,11690.0,0.069207219203844,0.189633623143724,646.363506136209,0.364952259291021,0,9.336201935199535,ns
CEP83,323,328,418,177,416,392,0.632849025591491,0.823834277040664,10765.0,-0.127602258985362,0.26710641838058,334.636244102665,-0.477720676871009,0,8.38644990040915,ns
CEP85,187,137,193,171,185,121,0.82367072812838,0.928336262591877,12973.0,-0.0644220074250107,0.289113172773775,163.2510087684,-0.222826261449593,0,7.3509480963438065,ns
CEP85L,263,360,326,287,658,484,0.042341595560618,0.188416707488696,2639.0,0.543233868191716,0.267583509163468,389.582656857079,2.03014703667651,0,8.605785643829458,ns
CEP89,607,499,607,610,768,594,0.173808815688291,0.430746347158982,5023.0,0.234930133361174,0.172734272725288,606.464093511293,1.36006670624538,0,9.244278421028724,ns
CEP95,305,259,255,298,601,424,0.003115431685905,0.0334652802082659,1051.0,0.68102669115277,0.230379131701369,348.848339034966,2.95611276127022,0,8.446456154356481,up
CEP97,210,138,287,219,411,344,0.0120554898837696,0.085888599191167,1610.0,0.654704084557068,0.260784681367119,259.907458970441,2.51051588277691,0,8.021854227452677,ns
CEPT1,226,150,270,193,284,133,0.877129501869584,0.951673085597877,13555.0,-0.0446995320526729,0.289113217696367,203.146507707843,-0.154609091928884,0,7.6663767531825995,ns
CERCAM,120,61,142,80,53,85,0.28073239331902,0.56273140093744,6391.0,-0.445809362194467,0.413293289452899,88.370787624668,-1.07867554003747,0,6.465497637422241,ns
CERK,686,578,599,255,311,346,1.4068259708894e-06,9.76601003666783e-05,160.0,-1.00017006946786,0.207330592565449,457.17822308403,-4.82403516573236,0,8.836612874611188,down
CERKL,15,20,10,26,25,14,0.502093144072512,1.0,9313.0,0.521818912267948,0.777441792400116,18.6295989773842,0.671199975829689,0,4.219524713903034,ns
CERS1,560,473,527,369,599,552,0.900488287863264,0.963000521210984,13771.0,-0.0242337704350945,0.193801105620054,504.799364150677,-0.125044541709709,0,8.9795662828661,ns
CERS2,1201,327,1504,880,1352,897,0.770292525634421,0.901665849973899,12223.0,0.146137679139883,0.500484733809833,978.080985432462,0.291992281217932,0,9.933810115529514,ns
CERS4,28,21,16,12,19,29,0.895681358831879,1.0,13723.0,-0.0954077915495124,0.727644080856972,20.6274581766452,-0.131118762674668,0,4.366494150630536,ns
CERS5,510,425,427,351,494,487,0.951867215613912,0.982268904135314,14275.0,-0.0123021213520404,0.20380527250332,443.73015138782,-0.0603621348993316,0,8.793538777144642,ns
CERS6,912,820,1023,589,895,744,0.0771934979919976,0.269516896554209,3426.0,-0.289572988221244,0.163859083780601,816.38799281718,-1.76720741713024,0,9.673111153587667,ns
CERT1,706,581,519,354,739,472,0.305185206676124,0.584367591114295,6738.0,-0.225320563285686,0.219744057930599,549.43122695897,-1.02537727485149,0,9.101795098183736,ns
CES2,1033,1051,1181,881,1079,1069,0.621234957733508,0.816887542770715,10661.0,-0.0855130594897591,0.173068027549201,1042.01530246279,-0.494100849825938,0,10.025160749058811,ns
CES3,116,14,74,143,91,71,0.157908125496434,0.40835871527132,4789.0,0.767490497798087,0.543493816352798,83.4467826658257,1.41214209749148,0,6.3827845216886905,ns
CETN2,1051,772,1137,607,879,832,0.0508816850292798,0.210716955861376,2847.0,-0.314201475933287,0.160924606336685,860.372042283375,-1.95247627498258,0,9.748816835044236,ns
CETN3,335,163,515,403,604,328,0.102226142599059,0.31782286208536,3891.0,0.468170569781234,0.286490781552242,377.055784009937,1.63415579113795,0,8.558634170459367,ns
CFAP20,1459,952,1466,1283,2018,1571,0.01037436989193,0.0778144532977187,1526.0,0.366064796348019,0.142821399922578,1422.14918585615,2.56309486215972,0,10.473857098709052,ns
CFAP206,28,21,13,15,38,33,0.511566622187537,1.0,9426.0,0.450622645651998,0.686505889820758,24.1036965463634,0.656400261576274,0,4.591182510228574,ns
CFAP20DC,110,75,123,77,50,70,0.174069438607427,0.431028594769942,5029.0,-0.546549993039699,0.402098659869442,83.3141533287081,-1.35924350809117,0,6.38048969495197,ns
CFAP298,6472,5093,6306,4600,8394,6397,0.356192921328396,0.63145577862226,7404.0,0.125766362084775,0.136310868330698,6064.96568502308,0.922643686632962,0,12.566283767404892,ns
CFAP298-TCP10L,219,221,182,161,227,189,0.689980065549447,0.857885009020825,11435.0,-0.109275034108381,0.273953203386103,198.670483484922,-0.398882118397323,0,7.634233736780637,ns
CFAP299,30,21,28,1,39,30,0.78598404179879,1.0,12380.0,-0.23130867479776,0.851874021940892,23.5240207232539,-0.27152920366177,0,4.556062761428363,ns
CFAP300,59,31,44,31,52,77,0.543587042990255,0.767603805232207,9823.0,0.309372377034608,0.509340748113618,47.8500985602751,0.607397657030961,0,5.580449991224027,ns
CFAP36,799,710,632,647,906,581,0.997878418526783,0.99936369087027,14738.0,-0.0005272715863884,0.198296114332613,704.657606454715,-0.0026590111871989,0,9.460778611172099,ns
CFAP410,448,304,486,322,377,317,0.263034281263318,0.543546764001002,6178.0,-0.228222913828515,0.20390733734802,368.109288415902,-1.11924816829418,0,8.52399034314379,ns
CFAP418,74,58,39,23,80,47,0.643087496179542,0.829783087832966,10903.0,-0.240341924016136,0.518664284041694,51.9051401849654,-0.46338630094841,0,5.697805511161386,ns
CFAP44,45,54,51,5,45,59,0.440961097613466,0.702187084041973,8470.0,-0.513942870681348,0.66696344993794,42.3234579952458,-0.770571267029954,0,5.4033856010912675,ns
CFAP61,29,17,20,4,15,10,0.153082507711066,1.0,4710.0,-1.19651047712797,0.837465712747956,15.193431561943,-1.42872771853775,0,3.925375846114958,ns
CFAP69,19,15,33,15,38,23,0.780001789554002,1.0,12314.0,0.191309534937111,0.684919782189488,22.8469987410253,0.279316702352428,0,4.513932755320728,ns
CFAP70,74,40,81,21,42,36,0.0560355840423588,0.223724702122063,2961.0,-0.934690542925454,0.489172438193222,46.9651629307358,-1.91075880394605,0,5.553519109066616,ns
CFAP97,389,345,455,259,375,252,0.0570191761236342,0.225779675295973,2987.0,-0.404545984732451,0.212564985949415,339.404372782171,-1.90316379212483,0,8.406861342016862,ns
CFDP1,1132,548,989,812,1112,744,0.742771302695955,0.888525671410228,11940.0,0.0622109889575825,0.189560361161731,862.724162561989,0.328185642696179,0,9.752755552290214,ns
CFL1,18274,6886,16553,11512,8886,8418,0.288053127575128,0.569394796662057,6504.0,-0.401385865233854,0.377809702062027,11429.942176506,-1.06240221742097,0,13.480530484599736,ns
CFL2,1582,1269,1680,941,1798,1279,0.292084990423299,0.573380697884691,6557.0,-0.167243691228621,0.158741687378388,1387.96539488909,-1.05355873425968,0,10.438755883382107,ns
CFLAR,382,424,447,221,526,377,0.449746150741493,0.708317065568056,8597.0,-0.188702649126895,0.249660078405438,388.11437024379,-0.755838299547636,0,8.600338040820375,ns
CGA,45,46,32,77,52,82,0.0915348059013836,0.297759619613512,3699.0,0.825510945734312,0.489233248828388,56.838702895255,1.6873565885214,0,5.828801726386853,ns
CGGBP1,725,497,849,730,908,714,0.170397160464476,0.425877871574918,4974.0,0.238123281684293,0.173694860127881,722.731002691764,1.37092877422497,0,9.497314972089868,ns
CGN,68,28,56,61,46,55,0.670757556139036,0.844842634132704,11195.0,0.206930020918687,0.486769857022755,51.577624164642,0.42510853524156,0,5.688673414256615,ns
CGNL1,41,43,32,36,68,25,0.837157892538791,0.934414761566493,13110.0,0.11346087126713,0.552039856415488,40.1309561626129,0.20553021661127,0,5.326643625154943,ns
CGREF1,117,72,155,115,89,88,0.715805872350873,0.872430135433024,11698.0,-0.135023311087135,0.370872023684336,104.41981837734,-0.364069820488965,0,6.70625174422309,ns
CGRRF1,148,110,176,151,251,85,0.603934442890603,0.806237963604078,10479.0,0.180614597474383,0.348172095896308,148.775449657144,0.51875092692142,0,7.216992667967618,ns
CHAC1,87,19,78,1043,566,528,7.93784942442338e-09,1.04959158996512e-06,84.0,3.7240093461436,0.645434316799721,400.706995954533,5.76977277038581,0,8.646403887815968,up
CHAC2,213,203,258,193,403,222,0.311653062582245,0.590201290042796,6820.0,0.265577267264137,0.262490512190192,241.942762889201,1.01175949198388,0,7.9185219750319416,ns
CHAF1A,626,233,468,443,621,661,0.0592130749602175,0.230360638733147,3048.0,0.461208726692126,0.244464528815149,493.810434098922,1.88660796282993,0,8.947813510386109,ns
CHAF1B,860,516,743,634,1104,887,0.0498078084054701,0.208210511087526,2815.0,0.341046650565942,0.17386050399548,768.815039107254,1.96161084736536,0,9.586492747313603,ns
CHAMP1,551,460,609,831,1126,701,4.72173834395779e-05,0.0015608436841172,339.0,0.7405583062649,0.182000524729818,702.13196828683,4.06898995134365,0,9.455598405631617,up
CHCHD1,3819,3141,3288,2103,3314,2856,0.0389938164738937,0.179339262764198,2553.0,-0.297653243996182,0.144194228308295,3036.24923183693,-2.06425213746962,0,11.568074504525223,ns
CHCHD2,34183,27949,31196,21004,28474,24855,0.0116531531963529,0.0838830671107527,1593.0,-0.303958569061852,0.120500030352934,27543.2370533146,-2.52247711615993,0,14.749410503522137,ns
CHCHD3,2611,1878,3210,1839,2462,2292,0.238279938491304,0.515004404478922,5870.0,-0.173050436808638,0.14674033686257,2328.5992175829,-1.17929698478687,0,11.18524663886898,ns
CHCHD4,1030,801,1031,929,1165,1025,0.273702081829516,0.555658750298014,6304.0,0.16275797010087,0.148694883095437,983.066954024672,1.09457680528527,0,9.941145867734173,ns
CHCHD5,192,75,214,158,102,114,0.557818788373415,0.77659730289089,9966.0,-0.221613067823286,0.378124826109197,139.378795947385,-0.586084415835969,0,7.122867286788962,ns
CHCHD6,552,279,568,371,327,337,0.166745911148208,0.420346535434213,4924.0,-0.334273148120056,0.241747674698898,396.461602385055,-1.3827357327693,0,8.631037336331591,ns
CHCHD7,1323,1226,1305,796,1013,886,0.0020726551927261,0.025187069174627,924.0,-0.495572936873621,0.16092020781512,1080.64051075958,-3.07961904599937,0,10.077670956115838,ns
CHD1,306,169,291,242,303,323,0.302261489799484,0.582383197041639,6693.0,0.247160442816115,0.239590383292294,266.517716460874,1.03159584044985,0,8.058087627452267,ns
CHD1L,1406,1133,1560,953,1490,1222,0.344835350153275,0.62217125311118,7233.0,-0.13761257310159,0.145675047671833,1266.80459945201,-0.944654388660946,0,10.306978295216735,ns
CHD2,644,604,632,706,1435,1282,2.38438586143753e-05,0.0009480210124984,280.0,0.854890895527331,0.202318352854749,866.358048183765,4.22547378161527,0,9.758819574523146,up
CHD3,707,294,544,408,419,388,0.285955224532256,0.567892253488164,6463.0,-0.251937696320033,0.236109663118776,447.308436493648,-1.06703678702593,0,8.805126158429708,ns
CHD4,3178,2383,3209,2818,4162,3355,0.0271764359311402,0.143396044601983,2208.0,0.266505154806894,0.120646567796366,3122.43061772116,2.20897419358598,0,11.608453799303419,ns
CHD6,165,71,132,126,162,204,0.129963023112594,0.367676846080383,4335.0,0.499047699099296,0.329568070684638,140.0295928282,1.51424771842304,0,7.129587937765782,ns
CHD7,997,765,1077,813,1436,909,0.310045992166338,0.589066170884624,6798.0,0.167200795718778,0.164709477182952,973.233064616675,1.0151255324128,0,9.926641524999875,ns
CHD8,706,445,686,490,617,514,0.470939541099194,0.723741160655943,8870.0,-0.126491444595742,0.175450772444376,563.688066361657,-0.720951198068072,0,9.138753214796692,ns
CHD9,219,187,236,371,343,289,0.0048231858902773,0.0461025177997505,1188.0,0.698900361053836,0.247959098160716,274.118486909453,2.81861148164379,0,8.098655818460873,up
CHDH,382,323,429,222,313,329,0.0999847928692032,0.31335527494307,3858.0,-0.360921258773409,0.219414710076825,327.462663810934,-1.64492735535844,0,8.355186614576164,ns
CHEK1,575,426,546,601,914,747,0.0005410071024773,0.0098210120235208,619.0,0.575062485340609,0.166222934322628,622.984507679152,3.45958569245594,0,9.283052476663867,ns
CHEK2,371,384,498,327,494,484,0.731415722279616,0.882162496184135,11830.0,0.0746101356562957,0.217368319825764,420.603973944402,0.343242914680948,0,8.716318670759295,ns
CHERP,1268,994,1081,826,1368,993,0.708549790085594,0.868160202320689,11634.0,-0.0595664482700468,0.159351886596492,1066.64381776931,-0.373804474752659,0,10.058862784981097,ns
CHFR,87,81,135,141,190,139,0.0357701295776216,0.169785824452411,2463.0,0.668069581553099,0.318199456531914,126.775563392259,2.09953086920528,0,6.986132875549118,ns
CHGB,8,4,9,18,1,16,0.425211119235136,1.0,8263.0,0.933797480952127,1.17103344752074,9.69324366880833,0.797413159230529,0,3.2769795182555024,ns
CHIC1,110,83,128,103,119,63,0.731394381935091,0.882162496184135,11829.0,-0.124672146078552,0.363188393375352,99.1509603611857,-0.343271283864252,0,6.631554841134831,ns
CHIC2,130,134,225,163,285,190,0.177162181419599,0.435244492153835,5075.0,0.395921602539891,0.293374277861237,183.319887301396,1.34954436164699,0,7.518219493681809,ns
CHID1,1593,924,1565,1061,930,946,0.0427292134437232,0.189458432622528,2648.0,-0.384485277284867,0.189743035948042,1148.55319647122,-2.02634724043391,0,10.165601962891117,ns
CHKA,596,397,621,476,576,506,0.980328273163218,0.99294046133486,14556.0,0.0044523273199043,0.180567944973162,518.549768637412,0.0246573516720598,0,9.018338650405646,ns
CHKB,49,47,29,72,39,59,0.343219789773172,0.620884512518352,7194.0,0.503562028454518,0.531283011980717,50.4446970277033,0.947822567443196,0,5.656630709631254,ns
CHKB-CPT1B,70,58,50,72,47,101,0.42622916604709,0.691176702473241,8279.0,0.372126565082031,0.467694932345292,67.1500283432557,0.79566088778421,0,6.069316103485215,ns
CHM,310,306,342,245,416,345,0.748871588800455,0.891383127291126,12003.0,0.0717855801181329,0.224240507972771,322.222950910398,0.320127619969758,0,8.331915446033316,ns
CHML,1241,1030,1431,579,1306,808,0.013774716438277,0.0926150497040099,1705.0,-0.466467282085904,0.189383329065378,1033.45070045165,-2.46308523769202,0,10.013253852999377,ns
CHMP1A,810,406,901,653,513,473,0.297190304991353,0.578634155080575,6616.0,-0.255630905321014,0.245214770162394,613.202209145145,-1.04247760096882,0,9.26021908428773,ns
CHMP1B,423,283,428,353,544,361,0.358854994531518,0.63417699670033,7431.0,0.182815715810895,0.199243531262638,388.530314487119,0.917549064967696,0,8.601883356886546,ns
CHMP2A,1110,932,1041,688,790,884,0.0483010632053846,0.204543027572242,2775.0,-0.346447747213679,0.175442338698901,898.996702635449,-1.97471003740016,0,9.812172013968052,ns
CHMP2B,2378,2514,2478,1597,2829,2208,0.32649006014463,0.604520715116073,6991.0,-0.166860109283512,0.170055755743695,2302.77972159139,-0.981208242871827,0,11.169160697630897,ns
CHMP3,1311,1136,1452,1050,1235,974,0.156327948492943,0.406200515224232,4763.0,-0.222401796892877,0.156893859955924,1178.25702378315,-1.41753027782831,0,10.202438566182478,ns
CHMP4B,1865,1525,1863,1350,1720,1473,0.197157957654858,0.465298798012212,5314.0,-0.176970411114085,0.137219231542204,1609.69922067833,-1.28969102308123,0,10.652575424322245,ns
CHMP4C,486,271,300,320,471,407,0.330935739683857,0.609338480803516,7039.0,0.220617989479008,0.226919357841134,367.575241061466,0.972230802950987,0,8.521895783385338,ns
CHMP5,1641,1099,1520,1156,1598,1217,0.658288232420575,0.83887189048822,11048.0,-0.06152576847033,0.13911115581883,1342.09540533245,-0.442277746225165,0,10.39027151648905,ns
CHMP6,346,146,193,199,214,149,0.498711445350008,0.73981078054369,9217.0,-0.206698114169904,0.30553205237454,202.557687300772,-0.676518592938069,0,7.662189027799576,ns
CHMP7,307,227,324,201,350,350,0.679474241528914,0.850644770137697,11319.0,0.0979520700707929,0.237068369039498,286.380750117118,0.41318068060979,0,8.161790710854802,ns
CHN1,518,418,558,231,422,458,0.0745785272743667,0.263887767580883,3374.0,-0.407381082248441,0.228474575265812,424.577701543224,-1.78304777139638,0,8.729884793901288,ns
CHN2,70,89,114,53,251,121,0.194781310815055,0.462075185652032,5284.0,0.563370842018009,0.434510694396582,111.068695296866,1.29656381139336,0,6.795308440309256,ns
CHP1,687,712,905,451,684,590,0.0318112873069748,0.156755975207883,2366.0,-0.405726625386504,0.188993646748857,661.67674659907,-2.14677388560924,0,9.369982769381288,ns
CHPF,449,243,369,298,199,228,0.114507074539677,0.339879764006465,4096.0,-0.441371949390284,0.279658225157837,293.882484205429,-1.57825484711268,0,8.199095564745557,ns
CHPF2,281,202,307,128,87,146,0.0008561355082275,0.0135844244141188,709.0,-1.03895429521865,0.311626057093243,189.152953546185,-3.33397760415066,0,7.563409493432257,down
CHPT1,2069,1703,2043,918,1619,1125,1.0801669116243e-05,0.0005149104672708,233.0,-0.661701481458605,0.150370640070292,1543.95508924296,-4.40046993980533,0,10.592415072586213,down
CHRAC1,819,285,687,597,302,298,0.447391878203456,0.706497600173087,8563.0,-0.412965664322309,0.543540127270283,488.138556741878,-0.759770334522065,0,8.93114690057902,ns
CHRFAM7A,11,12,12,8,26,10,0.76532365464065,1.0,12171.0,0.268246337831388,0.898655897904354,12.6913177865899,0.298497276273301,0,3.6657699722202284,ns
CHRNA5,401,263,545,248,412,239,0.108858839201473,0.329366241762634,4011.0,-0.38875167010057,0.242463122759979,338.916028990942,-1.603343492715,0,8.404784060290607,ns
CHST10,149,79,125,204,142,182,0.0391168858613214,0.179551709907452,2558.0,0.686776999665987,0.332909315404402,146.877589162752,2.06295518895806,0,7.198470473549986,ns
CHST11,384,275,475,294,409,389,0.976740475551828,0.990966876481691,14524.0,-0.006175183457052,0.21180078705956,362.692829037286,-0.0291556209152121,0,8.502604411193703,ns
CHST12,422,437,423,236,328,321,0.0192852132440958,0.115409948007636,1929.0,-0.527514939203555,0.225436483685917,358.667432157989,-2.33997146592518,0,8.486502940932185,ns
CHST14,586,320,611,267,495,303,0.0329280543673893,0.160479113584288,2395.0,-0.473863338913225,0.22216237782937,413.388203803995,-2.13295943058898,0,8.691353411251468,ns
CHST15,129,115,163,93,134,212,0.671488762616144,0.845220499362819,11205.0,0.147651797161661,0.348148618007357,139.225106573969,0.424105653518753,0,7.121275586763592,ns
CHST2,35,52,48,39,43,21,0.479947648356032,0.729444243334762,8983.0,-0.393449138899581,0.556988264314442,39.8425401961262,-0.706386766306198,0,5.316237725514433,ns
CHST3,108,98,114,30,86,73,0.0560266921414692,0.223724702122063,2960.0,-0.777248433276706,0.406760025405613,82.6754155258727,-1.91082796914876,0,6.369386486293887,ns
CHST7,110,95,77,105,133,72,0.695938572018973,0.860707284396306,11510.0,0.146117698488284,0.373885387450575,97.8599876746425,0.390808797007612,0,6.612647195952478,ns
CHST8,13,14,32,9,42,9,0.966470740390447,1.0,14413.0,-0.0350154551955592,0.833005739306954,18.6120657019514,-0.0420350707603665,0,4.218166279923022,ns
CHSY1,528,474,465,254,518,443,0.212380980478532,0.484675477742974,5531.0,-0.282333094188263,0.226401680301752,438.727820236079,-1.24704504759843,0,8.777182381985668,ns
CHTF18,251,157,207,181,213,206,0.939593869117032,0.978167504384935,14155.0,0.0192279797526375,0.253733137669831,199.104689312843,0.0757803254601213,0,7.637383389581084,ns
CHTF8,354,346,367,273,436,343,0.932168898665247,0.974950932208899,14085.0,-0.018314671903785,0.215172216528861,348.263782989487,-0.0851163416877684,0,8.44403664025264,ns
CHTOP,2053,1565,1921,1752,2386,1981,0.177689199242435,0.435864385155858,5082.0,0.174898912769305,0.129756190127893,1912.10137284643,1.34790419321743,0,10.900943296592635,ns
CHUK,287,156,288,226,440,315,0.0609662501566858,0.23405017895098,3094.0,0.459143556220573,0.245041212376503,275.33332327641,1.87374014259734,0,8.105035418001895,ns
CHURC1,2298,1672,2180,1368,1582,1580,0.0059910246086367,0.0537932985676055,1267.0,-0.39134677880417,0.142397385604847,1752.00571567786,-2.74827221821444,0,10.774791766203144,ns
CHURC1-FNTB,2400,1752,2218,1465,1671,1637,0.0097354307942147,0.0748314393296494,1487.0,-0.367257215612859,0.142067618961215,1829.629677839,-2.58508742736881,0,10.837335957209866,ns
CIAO1,2048,1532,1986,1465,2147,1850,0.983032295315718,0.994213867950838,14577.0,0.0028056090815433,0.131920225596716,1802.72515083489,0.0212674672807197,0,10.815963740359921,ns
CIAO2A,2794,2246,2828,1513,2077,1813,7.41080705942569e-05,0.0022186478169552,374.0,-0.512484898911535,0.129327326004367,2172.82496496168,-3.96269616596134,0,11.085356245489319,ns
CIAO2B,5681,3019,5471,3002,2472,2745,0.0002682418411613,0.0057295425572667,526.0,-0.682658582941662,0.187328260191891,3646.46795371394,-3.64418364982612,0,11.83228399995621,down
CIAO3,151,72,118,145,112,98,0.655017180278887,0.837584506494045,11005.0,0.161327594944198,0.361070835608874,114.649600623844,0.446803172768444,0,6.841087519146085,ns
CIAPIN1,1166,655,1177,1094,851,856,0.981191772041374,0.993536057258049,14560.0,0.0050502300362619,0.214221529409389,954.715243577,0.0235748015159143,0,9.898926684243548,ns
CIB1,1035,463,870,796,610,458,0.370434298153702,0.644833058329291,7550.0,-0.229810163735665,0.256581877551821,691.647559869493,-0.895660153119157,0,9.433893266430943,ns
CIB2,239,117,188,105,77,55,0.0028745455385563,0.0316427921672407,1023.0,-1.09420065293518,0.36707738018043,126.852481835353,-2.9808446720344,0,6.987007935400698,down
CIBAR1,477,408,470,259,345,292,0.0041826079014072,0.0414417715976181,1142.0,-0.571856247022983,0.199666928509301,369.75420329798,-2.86405090363447,0,8.530422737484958,ns
CIC,133,80,209,128,143,121,0.944276542860758,0.979736530738387,14198.0,-0.0236927988760883,0.338972816899855,132.107742302829,-0.0698958668508455,0,7.045571209384311,ns
CILK1,150,108,177,103,143,131,0.587105210429649,0.794153096270241,10334.0,-0.161305680216209,0.297044328674911,132.283282595526,-0.543035717718563,0,7.047486941183907,ns
CILP2,77,40,29,83,21,37,0.86998952212909,0.948373110441437,13479.0,0.102566432750799,0.626659178055153,48.987167235822,0.163671795359505,0,5.6143319626870865,ns
CINP,1017,569,1225,807,563,612,0.11253351881723,0.336358932589605,4066.0,-0.386068812619612,0.24328370096002,784.975328857985,-1.58690784091227,0,9.616503501748976,ns
CIP2A,712,586,821,427,1047,891,0.480607119697454,0.729710986479443,8992.0,0.156418647270952,0.221767740230574,725.240180540413,0.705326424430904,0,9.502315046821156,ns
CIPC,100,78,177,112,175,145,0.327339253076874,0.605152643795745,7009.0,0.329618718176422,0.33652168128342,127.602846453998,0.979487315406627,0,6.9955167016303585,ns
CIR1,454,325,457,371,597,529,0.108278331590377,0.328323076433066,4001.0,0.306479372461982,0.19083637161431,445.47890075643,1.60597987621245,0,8.799213292689343,ns
CIRBP,2172,1651,1880,2014,2537,2153,0.0507646218922678,0.210389050506499,2845.0,0.267524397418022,0.136948711407218,2042.16667465536,1.95346414485447,0,10.995884903515252,ns
CISD1,4293,3469,3902,3192,4433,3883,0.972002329401163,0.990418568549956,14468.0,0.0045131744775087,0.128591165216405,3806.63153980345,0.0350970805024867,0,11.8942992166783,ns
CISD2,1632,1503,1813,990,1484,1312,0.0149427154435607,0.0978589271412902,1752.0,-0.370531702170604,0.152246328321563,1433.22043301279,-2.4337644543256,0,10.48504480155955,ns
CISH,20,20,8,11,57,31,0.214834066577298,1.0,5566.0,0.943708297658184,0.760820582498697,23.5233042158801,1.24038218650558,0,4.556018818371607,ns
CIT,309,178,311,252,304,263,0.659487584807958,0.839629597026821,11061.0,0.102405582739933,0.23241207962462,263.526484703704,0.440620740993038,0,8.04180415137379,ns
CITED1,362,237,288,192,202,264,0.146935214363264,0.39316054587636,4616.0,-0.370267655425207,0.255279132198344,253.901282786672,-1.45044231479728,0,7.988123873713649,ns
CITED2,329,232,332,321,638,340,0.0166346322523892,0.105097190231676,1821.0,0.547230901551671,0.228518913919224,353.629635120993,2.39468537709357,0,8.466095371321302,ns
CITED4,22,27,16,19,11,9,0.382455863202215,1.0,7737.0,-0.701355419855636,0.803035603209721,17.7690808997179,-0.873380230032553,0,4.1512971552234825,ns
CIZ1,798,661,956,653,711,540,0.112638816131298,0.336492558033977,4068.0,-0.293990164178795,0.18531402284516,709.774952485993,-1.58644316099294,0,9.471217853266504,ns
CKAP2,942,906,1060,883,1667,1108,0.0671308158075028,0.249288522625856,3204.0,0.322059111477428,0.175911951570427,1070.88990370051,1.83079721759832,0,10.064594451445114,ns
CKAP2L,451,371,301,326,494,449,0.428745855803224,0.692576679613303,8311.0,0.182921348859378,0.231154049160051,394.206114813021,0.791339582949394,0,8.622806345004424,ns
CKAP4,3642,1776,4013,2633,2943,2712,0.596359101748246,0.801521245525854,10398.0,-0.0961240492738277,0.181488194125333,2871.74037798497,-0.529643538176626,0,11.487709611704643,ns
CKAP5,510,331,447,412,440,365,0.912614021699354,0.967491069868734,13892.0,-0.0223618942299524,0.203767949171998,411.312346910685,-0.109741960503695,0,8.684090569562102,ns
CKB,58930,26932,55547,41411,31989,35074,0.191838219364647,0.45717945597519,5259.0,-0.262680450043799,0.201262956346473,40786.3551309633,-1.30516044687129,0,15.315798966124929,ns
CKLF,1339,858,1317,630,691,677,6.24678085977427e-06,0.0003272782783467,212.0,-0.749636510595869,0.165927349734902,898.019000069989,-4.5178598452488,0,9.810602159258705,down
CKLF-CMTM1,1474,952,1470,742,837,757,2.08615690491155e-05,0.0008456549176223,275.0,-0.67586895183543,0.158823787723826,1015.17090526599,-4.25546425709653,0,9.987506911997514,down
CKMT1A,444,209,377,270,199,265,0.178358469647138,0.436891372507738,5087.0,-0.376052160536803,0.279420975993999,288.431394573725,-1.34582652286233,0,8.172084394335315,ns
CKMT1B,250,70,222,301,126,167,0.441612882029501,0.702727161340975,8476.0,0.321417755914654,0.417711833523935,188.312428755549,0.769472469101686,0,7.556984411778144,ns
CKS1B,970,854,987,581,970,682,0.0507522743768478,0.210389050506499,2843.0,-0.327172539081548,0.167474315225178,824.58546689627,-1.95356845401426,0,9.687525224101059,ns
CKS2,2057,1614,2270,1308,2351,1571,0.249931507161467,0.529530360632558,6010.0,-0.171731534508302,0.149264825896011,1812.71517114032,-1.15051575933866,0,10.82393653932753,ns
CLASP1,235,114,236,107,186,161,0.29214888694377,0.57340478658499,6558.0,-0.310878509966799,0.295113755473688,166.581978563433,-1.05341924664883,0,7.380088522990368,ns
CLASP2,589,306,338,393,637,463,0.173516427309985,0.43038118761322,5019.0,0.310323211708459,0.228012628288136,442.244266125224,1.36099133648119,0,8.788699627690276,ns
CLASRP,54,17,39,29,71,60,0.275050608173232,0.556869687382445,6323.0,0.592875942883008,0.543172764881678,42.9235197388865,1.09150528379706,0,5.423696477170897,ns
CLBA1,57,11,50,67,29,40,0.525486408570375,0.757288528890925,9592.0,0.40050737303332,0.630808602978873,41.9021297996759,0.634911082604138,0,5.388951669917977,ns
CLCC1,749,565,642,451,711,549,0.315861686031276,0.593616877622568,6875.0,-0.174948443853548,0.174425465624534,598.96546524611,-1.00299829057152,0,9.226329013232055,ns
CLCN2,58,28,39,3,60,10,0.267117797273107,0.548000992669449,6233.0,-0.879423900047803,0.792470531866139,30.5368334842487,-1.10972441836658,0,4.932478564572264,ns
CLCN3,419,398,566,362,533,442,0.896000959594683,0.961255931441914,13725.0,-0.0262714628378522,0.20098314694636,445.57202938252,-0.130714755127522,0,8.799514860653574,ns
CLCN5,279,170,256,204,233,156,0.463826688845359,0.717510171727772,8807.0,-0.190945947158218,0.260655624963631,211.769967709568,-0.73256023991372,0,7.726354196911483,ns
CLCN6,30,35,25,31,69,98,0.041641922446422,0.186820141219327,2616.0,1.11500988661209,0.54735666845514,47.5685143934591,2.03708103120238,0,5.57193506425632,ns
