baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MBD5	31.2288712352369	0.89419461590356	0.949306310036602	0.941945298845726	0.346220646427241	0.861460900254449
MBD6	391.475134677632	-0.11978736275348	0.260993424827741	-0.458966975250588	0.646257881676269	0.977835308485984
MBIP	226.805650314197	0.212877040775262	0.420054362185215	0.506784502053088	0.612306031678088	0.977835308485984
MBL2	0	NA	NA	NA	NA	NA
MBLAC1	55.0982023233246	0.189666400902594	0.730106644899057	0.259779036703352	0.795034222228659	0.977835308485984
MBLAC2	165.261404654924	-0.343434735432356	0.421737199097153	-0.814333514253841	0.415453915231455	0.902694069547104
MBNL1	1594.23238048969	-0.361038097405811	0.152018387186444	-2.37496334547355	0.0175506929628687	0.249032325639955
MBNL2	223.503918289582	-0.299133988714287	0.333649029361296	-0.896552851620514	0.369957566334718	0.876451835151084
MBNL3	213.819544774896	-0.465428058601669	0.375279252852745	-1.24021793121694	0.214894797826869	0.752027718863403
MBOAT1	71.9087466081727	0.335323169767075	0.650059560619427	0.515834532835041	0.605969981496017	0.977835308485984
MBOAT2	493.682855709827	-0.832130811691013	0.229942490721697	-3.61886491304538	0.000295898038460958	0.0176147925334305
MBOAT4	0	NA	NA	NA	NA	NA
MBOAT7	45.5722129878768	0.547688037947149	0.83911941622574	0.652693797040932	0.513953702231847	0.94891715039993
MBP	66.9684528192657	0.367074746247414	0.685313065985671	0.535630742308201	0.59221377770235	0.974180811858496
MBTD1	286.265620739962	-0.49973834142049	0.420784190245118	-1.18763573586113	0.234976952355859	0.769866059006211
MBTPS1	765.58808298818	0.112132688531726	0.186832469683042	0.600177735283151	0.548387790278156	0.964135735967297
MBTPS2	350.334497648585	0.64420977937509	0.28759130272988	2.24001829422555	0.0250897352253856	0.30147507247011
MC1R	7.9917467431835	-0.991483214313931	2.03042914484443	-0.488312146637304	0.625328759101562	0.977835308485984
MC2R	0	NA	NA	NA	NA	NA
MC4R	0	NA	NA	NA	NA	NA
MC5R	0	NA	NA	NA	NA	NA
MCAM	306.492118748883	0.0836009734624109	0.285096017557466	0.293237956035495	0.769340273860139	0.977835308485984
MCAT	856.593684772168	-0.103843716361564	0.2424818821537	-0.428253506774338	0.668466564390102	0.977835308485984
MCC	375.939871669513	0.13100545643105	0.263931600088615	0.49636139206925	0.619639459163847	0.977835308485984
MCCC1	351.196303191386	0.0150843135731362	0.28900752909496	0.0521934968973764	0.958374514596873	0.991816425564769
MCCC2	856.098908632471	-0.136203851313065	0.221504851963311	-0.614902337830616	0.538619218827757	0.960427449830872
MCCD1	0	NA	NA	NA	NA	NA
MCEE	52.2898791539255	0.768638793878453	0.897744305985064	0.856188993630042	0.391893249554852	0.890731193702372
MCEMP1	0	NA	NA	NA	NA	NA
MCF2	0.0929468696523103	-0.643158598573967	6.23277661019478	-0.103189740110687	0.917812382647792	NA
MCF2L	80.9672239522287	0.649863287553226	0.626905666228413	1.03662053569069	0.299912738907439	0.828284323099877
MCF2L2	19.350648926491	-3.99437070141414	1.32124595471072	-3.02318481064996	0.0025012943766328	0.0802321967419927
MCFD2	741.801645868989	0.00307732668489102	0.239152910297672	0.0128676112745636	0.989733414946083	0.997393545206382
MCHR1	0.214418713090901	2.05004981126989	6.21107449763592	0.330063632637184	0.741351881716787	0.977835308485984
MCHR2	0.997298858253673	-6.04132587792007	6.1021481747439	-0.990032641771046	0.322158164611692	0.842978674770311
MCIDAS	29.1245117135701	-0.424929752991679	1.02746468534832	-0.413571151448019	0.679188204261901	0.977835308485984
MCL1	2821.34179003779	-0.131056340041567	0.111748518572582	-1.17277921636558	0.240884354760244	0.778771969051911
MCM10	987.382860886477	0.0663146288789973	0.208960791154492	0.31735441138318	0.750974695066805	0.977835308485984
MCM2	2646.10369354531	0.327719323478446	0.119904902567289	2.73316033341118	0.00627297877849184	0.146058928818363
MCM3	1957.24790313418	0.293454341263823	0.132915881801398	2.20781999326687	0.0272568237791162	0.315737040562983
MCM3AP	1068.92004634905	0.0741629182981745	0.200886090256941	0.36917896208402	0.711994335851342	0.977835308485984
MCM4	3207.49831961985	0.0419773079019505	0.129515882213298	0.324109346163576	0.745855251324639	0.977835308485984
MCM5	1587.20121453655	0.423531666024332	0.16450811289115	2.57453361163148	0.0100375333323989	0.189960318315648
MCM6	1423.47832980169	0.167290678501454	0.166569470899889	1.00432977062165	0.315219688584386	0.838739206532091
MCM7	7162.5587392063	0.140565336371368	0.0882491747522007	1.59282323903955	0.111199850257921	0.583963140098831
MCM8	1163.3274435127	0.183575427409797	0.190508438193672	0.963607854593676	0.33524256738657	0.852716371708008
MCM9	263.415089487941	0.301728151670211	0.32057202392068	0.941217976478411	0.346593166325767	0.861503946506668
MCMBP	960.901465658191	0.259097096499982	0.223164384684694	1.1610145447987	0.24563598455392	0.785578539532394
MCMDC2	2.60439559500315	5.17625252936446	3.74176638324366	1.38337138110618	0.16655102109438	0.684840428943215
MCOLN1	42.9479576147976	-0.460425950483892	0.909787264245161	-0.506080892290685	0.612799863728934	0.977835308485984
MCOLN2	267.054854853695	-0.368118448731326	0.321438779751532	-1.14522102471854	0.252117611140414	0.791428702605406
MCOLN3	320.467553623807	-0.837837547317925	0.397224108675499	-2.10923136088493	0.0349246161896523	0.360681234045932
MCPH1	449.987503987545	0.0181723734313763	0.285150362653261	0.0637290910742192	0.949185940495557	0.991816425564769
MCRIP1	0.771993247387695	-14.0229961760386	6.10552790876887	-2.29677046531857	0.0216318672411889	0.278966328817376
MCRIP2	589.77959435362	-0.314066572538901	0.246549988974318	-1.27384541303555	0.202718207170802	0.734386552661367
MCRS1	2570.97085673924	-0.111734427893759	0.282867702015906	-0.395005958960547	0.692838490231445	0.977835308485984
MCTP1	59.3331831779665	-1.08309277336139	0.769981921172408	-1.40664701803937	0.159532083571237	0.675662498522834
MCTP2	3.63805240001222	-2.42153736697218	3.04541737564904	-0.795141377446204	0.426531267794504	0.909276738159503
MCTS1	0	NA	NA	NA	NA	NA
MCTS2P	88.2577128543242	0.776892930473913	0.607710437240401	1.27839326571675	0.201110797331267	0.73263173041275
MCU	492.507536766368	-0.254237072381753	0.325649576095277	-0.780707518278389	0.434974537721657	0.913444582331204
MCUB	681.052859172135	-0.918998580001451	0.2092455550481	-4.39196225597335	1.12332203428801e-05	0.00127872899241507
MCUR1	483.503737275241	-0.000955356494980132	0.281893980355081	-0.00338906312854479	0.997295924030538	0.999080970357352
MDC1	0	NA	NA	NA	NA	NA
MDFI	0	NA	NA	NA	NA	NA
MDFIC	380.460304793846	-0.642919690314173	0.337290285090315	-1.90613165790417	0.0566331262705442	0.444261933541989
MDFIC2	0	NA	NA	NA	NA	NA
MDGA1	21.1868031985632	-0.589156541973898	1.50428491299384	-0.391652230827307	0.695315190074151	0.977835308485984
MDGA2	1.25526530151758	0.348179454595126	5.61712917474576	0.0619853031261091	0.950574535900566	0.991816425564769
MDH1	1740.77978842147	0.364625218205126	0.164378154219325	2.21820971245739	0.0265405368223676	0.311249982564404
MDH1B	3.45152266571755	-2.52065115571592	3.45862705584972	-0.728801086388494	0.466123346937643	0.930042024937665
MDH2	3616.49088854964	0.439451354362432	0.0919647160075215	4.77847780584121	1.7662725482391e-06	0.00029066702587326
MDK	1261.93400725252	0.00695960046626421	0.198349364120437	0.0350875864771534	0.972009899874548	0.994328625729152
MDM1	177.145492389177	0.164770263223204	0.446655074526054	0.368898222858079	0.712203588029787	0.977835308485984
MDM2	2375.03135131026	-0.0789122646254475	0.114016092769485	-0.692115145403117	0.488865021154093	0.940518641748029
MDM4	994.539719722658	0.383974314188478	0.204906780758462	1.87389754876436	0.0609445473925384	0.45844047173231
MDN1	416.543231989325	0.0390238283700063	0.264233131166169	0.147687113261604	0.882589702231665	0.984930774806742
MDP1	4.26969647374058	6.11073106902053	3.76838957661048	1.62157625818425	0.104894109584111	0.571463410976408
ME1	841.741707732412	-0.188423355918974	0.169192722995844	-1.11366111132098	0.265424598648877	0.8037056847088
ME2	638.875252070266	-0.0777644495524874	0.204288470104165	-0.380660002558324	0.703455551599118	0.977835308485984
ME3	0	NA	NA	NA	NA	NA
MEA1	3545.83227021098	-0.0605682158109049	0.128324721097372	-0.471991797784203	0.636932643161518	0.977835308485984
MEAF6	1000.93429172009	0.0390234381707551	0.199827230214173	0.19528588835931	0.845169143851049	0.981154679747825
MEAK7	89.8285107015881	-0.835662112033362	0.717571537969489	-1.16456975759941	0.244193191349054	0.783796141740716
MECOM	161.421319415581	0.059247955660027	0.407392164663167	0.145432241459561	0.884369610256171	0.985059449995261
MECP2	465.169013384902	0.384408776718717	0.271900480053088	1.41378484011379	0.15742508604417	0.672142076342001
MECR	332.609030049544	-0.0359107921832641	0.302348947965802	-0.118772671196216	0.905455460618905	0.98948489601455
MED1	1973.9269624337	0.197087953252753	0.135624558948082	1.45318779121855	0.146171620985255	0.657663697389827
MED10	1643.212228992	0.135529866212213	0.131554891150388	1.03021533465663	0.302908932771079	0.830372814417025
MED11	666.270333663511	0.0860400285290851	0.199353071952135	0.431596201084593	0.666034919982722	0.977835308485984
MED12	248.141840462348	-0.122798511310192	0.335205164389714	-0.366338363353569	0.714112606428237	0.977835308485984
MED12L	388.714522376204	-0.170392389730506	0.313214159349768	-0.544012410180433	0.586432932904064	0.972676884768573
MED13	1300.86220698711	-0.365951657367293	0.154845687703507	-2.36333128028728	0.0181114714431349	0.254131304586713
MED13L	886.6506355573	-0.361959332521567	0.243562729404288	-1.48610312179887	0.137251846699496	0.63991503709955
MED14	336.84092903909	-0.0587278514788113	0.338234218349719	-0.173630721827469	0.862155686209837	0.981384029476295
MED15	575.425441604156	0.67317751034124	0.235198885416111	2.86216284209963	0.00420760663512888	0.109455609030672
MED16	123.938892924682	0.76516435667287	0.437658363350821	1.74831425775708	0.0804096257127029	0.509160072476086
MED17	190.065457563932	-0.868423092265012	0.373085596345051	-2.32767788618096	0.0199292142400553	0.269882203572842
MED18	0	NA	NA	NA	NA	NA
MED19	399.175375259412	0.783343006589629	0.251486614818571	3.11484969947507	0.0018403866038753	0.0666589789059139
MED20	231.571528253695	-0.0463578452044966	0.318774152761578	-0.145425357742757	0.884375044892572	0.985059449995261
MED21	549.7015821116	-0.0463719273716609	0.241053062430718	-0.192372280625926	0.847450603726143	0.981154679747825
MED22	2.53064811010399	2.15076998905701	4.70129580471379	0.457484506059059	0.647322836341668	0.977835308485984
MED23	99.3891981731403	1.39947169627455	0.520734069832096	2.68749785610493	0.00719895644190501	0.158188970290917
MED24	860.042741845489	-0.131049311799178	0.19230082391476	-0.681480760879461	0.495567336347476	0.943047947750224
MED25	251.526458158747	0.469730805872253	0.32618694486577	1.44006623583772	0.14984866052372	0.663722000802986
MED26	218.158022020492	-0.477314576734068	0.383738933762327	-1.24385235569998	0.213553907161063	0.75120960836861
MED27	652.249711080191	0.163936044353276	0.200015946662602	0.81961487115731	0.41243569328338	0.900555677509056
MED28	839.428491541145	0.193663229709992	0.191937125872401	1.0089930691092	0.312977958156606	0.837006182160406
MED29	959.064039675344	0.336037939227156	0.17967387910515	1.87026595574584	0.0614468946654519	0.46029499301949
MED30	71.2907678696458	-0.18022868191013	0.558656650999263	-0.322610822922732	0.746989996157159	0.977835308485984
MED31	627.536230733341	0.248632572631976	0.199769391764544	1.24459793582905	0.213279579519139	0.75060755867457
MED4	444.766654947006	-0.414998945060925	0.229822296390471	-1.80573839692141	0.070959211977054	0.490350516997303
MED6	417.484614396862	0.168221847933758	0.378492023691467	0.444452821734722	0.656715231070371	0.977835308485984
MED7	147.348204745358	0.28792101648355	0.548144855954672	0.525264468608566	0.599399353977809	0.977066875604209
MED8	687.208000031022	-0.150475472898116	0.20956288100716	-0.718044494210664	0.472729852633839	0.931524779700184
MED9	166.688287346297	-0.444635895623419	0.423965119197149	-1.04875584214431	0.294290505742495	0.823886848952595
MEDAG	0	NA	NA	NA	NA	NA
MEF2A	347.417734385243	-0.61008763210026	0.292850938203363	-2.08327019828975	0.0372266015968924	0.369680076860707
MEF2B	5.29169395164834	-2.07040127106546	2.85808042466702	-0.724402733105968	0.468818522419578	0.930753151473597
MEF2C	154.974433668719	-0.55388590122298	0.405622896612043	-1.36551931818766	0.172089885589818	0.692551389606582
MEF2D	100.453508660504	-0.398095449190626	0.643544525837827	-0.618598143884991	0.536181124934196	0.959321937072054
MEFV	0	NA	NA	NA	NA	NA
MEGF10	2.6403174158238	2.20222064647083	3.97205234620066	0.554428908414889	0.57928534644394	0.971621252250219
MEGF11	64.1128203268025	-0.870258359360304	0.717396179008962	-1.21307916716606	0.225099554125431	0.764127185977362
MEGF6	13.9678350067345	1.92498437280334	1.85843219101698	1.03581092821576	0.300290358250449	0.828284323099877
MEGF8	367.980825392197	-0.740813886375227	0.326526440673295	-2.26877151157399	0.0232822242580739	0.288928586284622
MEGF9	104.43205208205	-0.379870759621205	0.56046923772615	-0.677772719805922	0.497915810476879	0.943690550897933
MEI1	0.863604412187588	0.931389297874175	6.09363383779264	0.152846285593616	0.878519495921083	0.983653897745655
MEI4	0	NA	NA	NA	NA	NA
MEIG1	7.12050368524224	-5.36789565758073	2.1812865413592	-2.46088515002522	0.01385947244401	0.225089053463784
MEIKIN	0	NA	NA	NA	NA	NA
MEIOB	2.08039385150434	-1.95261615334124	4.29881228275752	-0.454222242076761	0.649668875810999	0.977835308485984
MEIOC	15.0814223416412	0.493728146717971	1.31690070412947	0.374916761126912	0.707722373218601	0.977835308485984
MEIOSIN	2.61785661688281	-2.6537094559109	3.7926597367257	-0.699696160510809	0.484117074774637	0.938000065534682
MEIS1	32.5903832411705	-0.15239008435034	1.11325198104965	-0.136887323754552	0.891119858690508	0.987787534124347
MEIS2	529.569696708527	0.0336870683439508	0.263812403973959	0.127693269294783	0.898391716811585	0.988249635218792
MEIS3	95.08437152924	0.458471088106491	0.595807339636132	0.769495535900054	0.441599193610926	0.91690614128601
MELK	396.358760270126	-0.55409069331435	0.280957518405504	-1.97215115103143	0.0485923541893792	0.415878034158961
MELTF	88.2383566934603	-0.148372172431767	0.584958215196065	-0.253645762342249	0.79976923922479	0.977835308485984
MEMO1	159.850303938187	-0.284696728680836	0.503723945027938	-0.565184028853434	0.571948598698747	0.96936387340714
MEN1	772.867099070499	-0.107570873202145	0.173795209242447	-0.618951889819255	0.535948053185835	0.959321937072054
MEOX1	6.70467892151285	-5.54766888779001	2.85640342531241	-1.942186750873	0.0521144964323349	0.427632728274222
MEOX2	0	NA	NA	NA	NA	NA
MEP1A	0.0748119313196812	-0.634590537966634	6.23199973239054	-0.10182775436725	0.918893395350575	NA
MEP1B	0.359107724212934	-1.82948784214674	6.19378280767469	-0.295374878156823	0.767707521961451	0.977835308485984
MEPCE	777.469576900412	-0.102319847991532	0.232016424769395	-0.441002606144067	0.659211110274031	0.977835308485984
MEPE	0	NA	NA	NA	NA	NA
MERTK	53.0543657545186	-0.879572212112632	0.872216435032866	-1.00843343095167	0.313246430489333	0.837006182160406
MESD	834.083474756379	0.110737449323572	0.201636689533764	0.549192954812073	0.582873038762378	0.972311349367828
MESP1	39.8309841756953	-1.15239828995116	0.918704395990341	-1.25437332724298	0.209706342698105	0.745294372875427
MESP2	6.26368746390881	2.53360017237398	2.51213186951005	1.00854585028935	0.313192487974697	0.837006182160406
MEST	6.54069769877266	-0.48983637815655	2.36491372825934	-0.20712653163762	0.835911042114331	0.980073815349722
MET	419.003747787015	0.0716694504953022	0.227097746492997	0.315588558680446	0.752314823052937	0.977835308485984
METAP1	380.050415050067	-0.558996237291969	0.273375635635789	-2.04479172400245	0.0408753960310012	0.385852741658685
METAP1D	35.6803429190327	0.170958005275566	0.896064426428656	0.190787626685431	0.848691983096313	0.981154679747825
METAP2	3402.44911140038	0.0605080104795518	0.0954648981426439	0.633824700563139	0.526195231347083	0.953613443691284
METRN	15.97694182398	-1.33642390920139	1.29176474652515	-1.03457221045579	0.300868737571586	0.829015709496157
METRNL	0	NA	NA	NA	NA	NA
METTL1	523.558003422359	0.555936453736278	0.243974575488736	2.27866552333419	0.0226869556849442	0.285535090353784
METTL13	403.137099894117	0.31002573541623	0.241075475239804	1.2860110930315	0.198439190261936	0.727450203526807
METTL14	264.699912971398	-0.137528481692071	0.367065040271033	-0.37467060766812	0.707905454213485	0.977835308485984
METTL15	387.603107329098	-0.142257307561023	0.237048206807703	-0.600119737148756	0.54842643963904	0.964135735967297
METTL16	652.426230317179	-0.170581311510378	0.206253544991488	-0.827046689148629	0.408210598769926	0.899072483183655
METTL17	893.92471769818	0.560472523898974	0.204441362173158	2.74148302447851	0.00611625210942229	0.144012530228077
METTL18	60.0965922729609	1.05037600518925	0.617596495039324	1.70074800233828	0.0889903170886849	0.53253352373101
METTL21A	292.284472561429	0.0964196236282973	0.317168680667744	0.304001086820118	0.761127063157877	0.977835308485984
METTL21C	0	NA	NA	NA	NA	NA
METTL22	199.057370281088	-0.0421860618244424	0.36849135290639	-0.114483179840476	0.908854779272157	0.989990275242412
METTL23	459.591303026074	-0.479860412715707	0.243562424484184	-1.97017423246609	0.0488184056261848	0.416165912826823
METTL24	0	NA	NA	NA	NA	NA
METTL25	188.874744527986	-0.517965684814659	0.461925449081149	-1.12131878822651	0.262152190918328	0.800976145810893
METTL25B	276.443028561292	-0.0312928103364532	0.331496820110203	-0.094398523418868	0.924792588710178	0.991693569234808
METTL26	3092.83651201566	-0.197247113575675	0.129220197911391	-1.52644181609234	0.126899870338248	0.618963929420447
METTL27	3.32662968694281	-2.5398953347219	3.61390435189503	-0.702811997055222	0.482172919707261	0.936721110185614
METTL2A	645.101938680539	0.220068337737961	0.222097444936462	0.990863887699917	0.321752047951538	0.84228340883355
METTL2B	957.297006671207	0.103788600012302	0.186312602280332	0.557066987106641	0.577481662082934	0.971621252250219
METTL3	545.371823102798	0.313352006659374	0.27452306413178	1.14144145829931	0.253686260495074	0.793621572766122
METTL4	66.8937716864769	-0.304488609843205	0.709365881184592	-0.429240562479168	0.667748166858695	0.977835308485984
METTL5	1023.89906774664	-0.395044204025696	0.160910480612002	-2.45505577090564	0.0140862732599999	0.226364522138683
METTL6	651.177328895057	-0.156777876195379	0.190440188484177	-0.823239450891454	0.410371838424055	0.899947601176903
METTL7A	501.115625496573	0.234598924737012	0.212022818228053	1.10647960770277	0.268518985644236	0.806142661640638
METTL7B	31.0024456851675	0.326533210346117	1.439435278804	0.22684813631734	0.820541831888432	0.977835308485984
METTL8	434.480168213054	0.107925822070318	0.261339433131605	0.412971822801686	0.679627258115934	0.977835308485984
METTL9	1.63408575171425	-1.7107997185616	4.37461594705053	-0.391074265551256	0.695742342035111	0.977835308485984
MEX3A	216.919412232546	0.199482730336921	0.356138240959606	0.560127241038252	0.575392650749852	0.971621252250219
MEX3B	85.0722713512276	0.340499749561326	0.584086261787685	0.582961407993358	0.559919280056412	0.967700772884414
MEX3C	188.873198837898	-0.189690602931812	0.385110780594794	-0.492561134328257	0.622322715514993	0.977835308485984
MEX3D	175.388708639239	-1.05964714736377	0.40497955333466	-2.61654480735752	0.00888247054216678	0.176948163168954
MFAP1	319.256572880104	0.0952030761387753	0.31121023593936	0.305912419144613	0.759671329872792	0.977835308485984
MFAP2	0	NA	NA	NA	NA	NA
MFAP3	267.29321994895	0.400169355566887	0.335797805544986	1.19169735167694	0.233379936865625	0.768825408433209
MFAP3L	24.656562832022	-6.08149009946748	1.52426636853049	-3.98978172386661	6.61341269164885e-05	0.00559369095818791
MFAP4	1.93603456970313	-4.6136869514072	5.60432762318047	-0.823236481094395	0.410373526926304	0.899947601176903
MFAP5	0.2693307931597	-1.50164734126399	6.20920414890866	-0.241842159679662	0.808902469661584	0.977835308485984
MFF	719.445800221372	-0.398963579316974	0.20367299711849	-1.95884375916986	0.0501310871273934	0.420723203497082
MFGE8	182.696452184717	0.406987392008181	0.414027092110353	0.982997006146892	0.325608912136164	0.845868038733961
MFHAS1	1.8441119964874	-4.57983713705822	4.80140247003786	-0.953854038614285	0.340157531262772	0.856586797003662
MFN1	366.872588666208	-0.623129547731865	0.31003516051411	-2.00986735407227	0.044445229770632	0.39930841610372
MFN2	1111.21984354535	-0.307832648845461	0.207192554742198	-1.48573219355534	0.13734997164707	0.63991503709955
MFNG	2.26075583691234	1.12687857354463	3.98957734441138	0.282455627818112	0.777594165760482	0.977835308485984
MFRP	0	NA	NA	NA	NA	NA
MFSD1	270.74689280977	-0.0716869561675569	0.348303812473076	-0.205817316952562	0.83693361381729	0.98028585124507
MFSD10	489.923350917477	-0.32743774312694	0.214369763834549	-1.52744369014492	0.126650719324108	0.617964560920636
MFSD11	525.616737871486	0.430360057473324	0.212225959200325	2.02783890856206	0.0425766918642051	0.393023132337064
MFSD12	687.691670143086	0.114273429276568	0.196306027822741	0.582118799631331	0.560486662973806	0.967700772884414
MFSD13A	104.451346104161	-0.406292142671861	0.49658225615717	-0.818176923629885	0.413256169908248	0.900555677509056
MFSD14A	217.166306988744	-0.163737040542363	0.333390137217892	-0.491127427789954	0.623336323532294	0.977835308485984
MFSD14B	313.199708852484	-0.543172219428002	0.291330395353082	-1.86445433807103	0.0622579282209164	0.462959250129998
MFSD2A	186.399264870747	0.755667376797864	0.392785308830434	1.92386873900135	0.0543710385541893	0.436239279221285
MFSD2B	13.0364123412973	-4.10480702030059	1.92740612473968	-2.12970529024079	0.0331959519660594	0.351213635755513
MFSD3	647.446531488877	-0.335513174867689	0.243631469265676	-1.37713397977261	0.16847082879734	0.685927962581585
MFSD4A	16.1329429420417	-1.13034567174344	1.58469652089513	-0.713288416324001	0.475667303947267	0.932544889073421
MFSD4B	301.721422876055	0.294042021802071	0.302269118061214	0.972782213704422	0.330661554373556	0.851112724875373
MFSD5	253.779540313151	0.39050237824471	0.40378494176268	0.967104856709151	0.333491617857225	0.851952287175277
MFSD6	63.3726438242257	0.506190615811774	0.666167310402733	0.759855081309461	0.447341214040765	0.920335097238373
MFSD6L	0	NA	NA	NA	NA	NA
MFSD8	174.436702229211	0.17409762544828	0.417211068464086	0.417289086047501	0.676466970468663	0.977835308485984
MFSD9	126.019238593944	-0.462104158289326	0.53939595145022	-0.856706760677221	0.391606966052595	0.890497066091362
MGA	316.910706347806	0.369145293400847	0.30999102838828	1.19082573234498	0.233722004819395	0.768825408433209
MGAM	0	NA	NA	NA	NA	NA
MGAM2	0	NA	NA	NA	NA	NA
MGARP	24.6537136272219	-1.55502407008909	0.985114312340371	-1.5785214473179	0.114445864926353	0.591974853086772
MGAT1	284.41171242393	-0.380172400328031	0.34933649771037	-1.08826991402206	0.276475968248305	0.810337359361488
MGAT2	166.481000913716	-1.01442210470463	0.478638499513029	-2.11939095107625	0.0340574409096667	0.355116842542943
MGAT3	1.72870979482692	4.32406476268523	4.61284275192863	0.937396957847163	0.34855440521771	0.863041898628516
MGAT4A	149.701415189364	-0.0591564661959358	0.574461491759235	-0.102977252687164	0.917981024684928	0.990821688487208
MGAT4B	2.91974223990653	0.535723843272066	3.78006487200715	0.141723452218852	0.887298449728774	0.985833561412389
MGAT4C	0	NA	NA	NA	NA	NA
MGAT4D	0.224435793959043	-1.40942289725839	6.21099719997985	-0.22692376954589	0.820483018722102	0.977835308485984
MGAT5	244.919398104478	-0.452395330228846	0.388193263296344	-1.16538686526224	0.243862431596523	0.783547795919217
MGAT5B	6.26456884004608	-7.32825933203731	2.36036066472815	-3.10472015635006	0.00190459128117999	0.0680469139090638
MGLL	46.7001289936299	-1.09543584704697	0.740736258964962	-1.47884734112737	0.139181119903782	0.643813674104265
MGME1	296.858324142007	0.577876191759858	0.276927607802286	2.08674099468059	0.0369115534379028	0.368871893762276
MGMT	505.005495447048	-0.0664568363719848	0.259042895943055	-0.25654761204721	0.797528021103116	0.977835308485984
MGP	0	NA	NA	NA	NA	NA
MGRN1	193.606680982549	-0.738499729013895	0.504766295252408	-1.46305277503643	0.143452938635494	0.651400543408201
MGST1	1137.28576270126	-0.147918824209244	0.163162119504075	-0.906575770520984	0.364631179473995	0.873519724684997
MGST2	1097.5691151237	0.236178650230571	0.160221238224332	1.47407829853298	0.140460510806153	0.645623836820301
MGST3	1008.96059936486	0.0147558444600311	0.201768887096783	0.0731324074407624	0.941700753287669	0.991816425564769
MIA	1.18272989849705	-0.490984339230279	5.73294890214245	-0.0856425458539834	0.931750575984879	0.991816425564769
MIA-RAB4B	166.73896402825	0.450301316318083	0.401495670997286	1.12155958045467	0.262049745498861	0.800976145810893
MIA2	139.298882044059	1.10621867888546	0.487473373024072	2.26929046816027	0.0232506678048301	0.288928586284622
MIA3	307.019618923005	0.980402642429715	0.372257597433081	2.63366724867437	0.00844682234908719	0.171888293501586
MIB1	628.543537872783	-0.376667443798936	0.199339033469942	-1.88958197118846	0.0588138902558752	0.451779261397287
MIB2	88.7283827910092	-1.2521074775151	0.552453786001217	-2.26644745541186	0.0234240008437861	0.289719258271031
MICA	0	NA	NA	NA	NA	NA
MICAL1	13.1049541921704	-1.71174839405649	1.6365959404888	-1.04591998043527	0.29559797862191	0.825406380733255
MICAL2	51.1807456214967	0.212684245584529	0.669982628171379	0.317447403323008	0.750904143082797	0.977835308485984
MICAL3	295.115238446748	0.420706081799528	0.285406274956519	1.47406037888838	0.140465335107928	0.645623836820301
MICALL1	466.741864692725	0.258163536761186	0.301558887076255	0.856096596138132	0.391944351279091	0.890731193702372
MICALL2	19.7920646644813	-0.709297059948642	1.33339388217221	-0.531948638307187	0.594761569073419	0.975657628646334
MICB	0	NA	NA	NA	NA	NA
MICOS10	2226.88509357935	0.00623717139637094	0.122544811662611	0.0508970662384552	0.959407543284331	0.991816425564769
MICOS10-NBL1	35375.0706663079	-0.0229637449491671	0.0704604322957959	-0.325909793637999	0.744492605666086	0.977835308485984
MICOS13	922.904648124129	0.495118979643341	0.194238294642359	2.54902865861224	0.0108023422848159	0.197541272212419
MICU1	472.984040442925	0.183941138955267	0.220456677536555	0.834364107318852	0.404075836712219	0.896899347077285
MICU2	542.232726660459	0.104767071836016	0.238362926754109	0.43952754424807	0.660279328294104	0.977835308485984
MICU3	83.116351514217	1.51781141285447	0.665106713308487	2.28205697293944	0.02248597683661	0.284060282904638
MID1	537.179018073565	-0.039612852858055	0.261989922555969	-0.15119991055989	0.879818020846747	0.984177213104226
MID1IP1	276.572890476191	-0.450783367257995	0.405288522950836	-1.11225297962034	0.266029394547988	0.803997245258005
MID2	179.574009577698	-0.0928037719340822	0.420028883830873	-0.22094616705324	0.825134349487629	0.977835308485984
MIDEAS	200.937627611595	-0.396481525040506	0.375043209614084	-1.0571622545799	0.29043754302825	0.820990366215031
MIDN	3850.78209926813	0.0580764828980479	0.11890040628705	0.48844646298213	0.625233638148295	0.977835308485984
MIEF1	1836.0618318092	0.264565181250526	0.133207404158501	1.98611468275235	0.0470205913021948	0.410229430633458
MIEF2	0	NA	NA	NA	NA	NA
MIEN1	1261.96570147203	-0.255476520492992	0.166124732130057	-1.5378596384612	0.124082937797232	0.613081523785847
MIER1	801.151659127093	0.0972001861075424	0.198307394881529	0.490149074700976	0.624028413741215	0.977835308485984
MIER2	96.8976898618351	-0.144334513331732	0.507347001370742	-0.284488748217238	0.776035855600193	0.977835308485984
MIER3	289.854695930205	-0.70024124150935	0.302130951069838	-2.31767463422669	0.0204670106027729	0.273236971060104
MIF	10.2693118961378	-1.28556654717135	2.03373676896515	-0.632120423247058	0.527308190756501	0.954272771701341
MIF4GD	750.977275662893	-0.384919736978751	0.233129452101772	-1.65109870721403	0.0987184212609853	0.554258192261026
MIGA1	174.344609271334	-0.222883795117841	0.436893191523216	-0.510156256591601	0.609941995327253	0.977835308485984
MIGA2	183.972739160623	-0.457213135907209	0.547104388097255	-0.835696342150216	0.40332575359583	0.896653404698312
MIIP	174.201676734088	0.33816363985182	0.522654885940122	0.647011343333279	0.517624602067572	0.950112502753823
MILR1	0	NA	NA	NA	NA	NA
