gene_name	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
MBTPS2	168	131	126	26	120	122
MC1R	9	6	9	0	1	14
MC2R	0	0	0	0	0	0
MC4R	0	0	0	0	0	0
MC5R	0	0	0	0	0	0
MCAM	91	28	146	39	121	72
MCAT	430	141	375	297	259	343
MCC	236	160	177	195	281	206
MCCC1	47	42	24	68	86	63
MCCC2	112	94	141	141	145	145
MCCD1	0	0	0	0	0	0
MCEE	49	37	20	19	41	28
MCEMP1	0	0	0	0	0	0
MCF2	0	0	0	0	0	0
MCF2L	46	11	95	16	29	42
MCF2L2	6	10	14	0	6	9
MCFD2	305	241	329	302	444	444
MCHR1	0	0	0	0	0	0
MCHR2	0	0	0	0	0	0
MCIDAS	17	15	12	23	7	30
MCL1	2350	2039	2331	2352	4114	3426
MCM10	690	616	673	681	686	675
MCM2	1106	582	1163	1004	916	996
MCM3	644	466	717	611	946	768
MCM3AP	295	213	185	200	205	145
MCM4	885	725	772	973	1165	908
MCM5	447	247	314	448	386	392
MCM6	435	372	424	591	609	533
MCM7	1521	565	1412	1640	983	1102
MCM8	364	267	420	364	497	434
MCM9	140	135	221	109	252	187
MCMBP	534	365	662	302	687	452
MCMDC2	2	0	0	6	0	0
MCOLN1	5	0	13	0	1	12
MCOLN2	110	65	119	72	62	45
MCOLN3	93	57	58	41	43	37
MCPH1	299	278	346	238	434	371
MCRIP1	0	0	0	0	0	0
MCRIP2	193	79	127	62	37	87
MCRS1	679	381	753	423	365	450
MCTP1	15	55	53	17	34	3
MCTP2	8	0	12	0	7	0
MCTS1	0	0	0	0	0	0
MCTS2P	29	14	18	0	28	17
MCU	316	174	275	185	271	233
MCUB	165	118	222	110	95	103
MCUR1	202	180	194	114	166	164
MDC1	0	0	0	0	0	0
MDFI	0	0	0	0	0	0
MDFIC	248	168	154	136	173	173
MDFIC2	0	0	0	0	0	0
MDGA1	10	1	4	0	0	9
MDGA2	0	1	2	1	1	1
MDH1	265	245	313	240	407	382
MDH1B	0	0	0	0	0	1
MDH2	751	545	716	474	702	516
MDK	181	141	131	122	99	114
MDM1	87	88	159	116	195	145
MDM2	1321	1147	1295	1338	2214	1804
MDM4	474	385	400	410	634	513
MDN1	126	83	81	62	120	70
MDP1	0	0	0	0	0	2
ME1	240	227	234	206	229	195
ME2	217	139	185	163	178	117
ME3	0	0	0	0	0	0
MEA1	669	313	861	523	348	372
MEAF6	516	402	623	358	424	353
MEAK7	53	40	62	33	62	60
MECOM	144	85	116	41	154	120
MECP2	298	196	362	196	440	247
MECR	102	82	102	48	98	70
MED1	1036	790	993	784	1329	870
MED10	1010	926	1053	815	1358	1014
MED11	363	307	356	371	299	269
MED12	32	36	35	56	41	46
MED12L	232	170	211	62	267	239
MED13	972	728	878	497	965	747
MED13L	542	375	628	276	556	445
MED14	90	94	55	42	98	106
MED15	223	68	205	107	146	169
MED16	23	3	10	45	13	1
MED17	177	154	224	98	213	133
MED18	1	0	0	0	0	0
MED19	295	220	281	247	278	192
MED20	208	166	182	152	228	197
MED21	293	284	358	188	344	269
MED22	0	0	0	0	0	0
MED23	32	33	43	21	41	43
MED24	222	166	154	79	148	167
MED25	68	26	64	29	28	59
MED26	229	224	173	118	255	214
MED27	248	155	279	223	259	177
MED28	380	349	556	305	485	399
MED29	615	476	637	527	697	510
MED30	73	73	114	60	56	67
MED31	510	493	614	428	440	352
MED4	510	376	517	302	420	354
MED6	311	241	329	194	337	209
MED7	153	116	171	85	237	108
MED8	447	305	456	426	403	481
MED9	250	255	284	261	171	145
MEDAG	0	0	0	0	0	0
MEF2A	223	195	154	136	189	109
MEF2B	2	0	0	0	0	2
MEF2C	156	87	167	71	129	94
MEF2D	72	88	144	108	114	99
MEFV	0	0	0	0	0	0
MEGF10	2	0	0	0	0	0
MEGF11	35	12	16	18	25	17
MEGF6	0	0	3	0	0	0
MEGF8	99	55	105	67	91	46
MEGF9	92	41	88	55	69	107
MEI1	3	0	0	0	5	5
MEI4	0	0	0	0	0	0
MEIG1	0	10	6	9	0	1
MEIKIN	0	0	0	0	0	0
MEIOB	0	0	0	0	0	6
MEIOC	4	11	0	13	14	10
MEIOSIN	0	0	0	0	0	1
MEIS1	59	37	30	15	46	54
MEIS2	584	298	386	295	402	449
MEIS3	27	24	33	10	24	14
MELK	212	145	243	146	264	183
MELTF	21	19	8	9	23	29
MEMO1	75	77	98	56	79	50
MEN1	407	278	297	219	294	289
MEOX1	0	3	0	0	14	5
MEOX2	0	0	0	0	0	0
MEP1A	0	0	0	0	0	0
MEP1B	0	0	0	0	0	0
MEPCE	697	408	775	475	646	614
MEPE	0	0	0	0	0	0
MERTK	34	19	14	4	38	2
MESD	423	410	496	369	561	619
MESP1	56	20	11	24	22	13
MESP2	4	8	0	0	5	0
MEST	0	6	5	0	0	5
MET	145	133	185	107	140	130
METAP1	199	209	208	149	264	234
METAP1D	14	29	8	13	29	29
METAP2	1490	1086	1586	806	1559	1089
METRN	0	0	0	11	2	4
METRNL	0	0	0	0	0	0
METTL1	382	192	275	330	246	348
METTL13	308	340	256	280	308	358
METTL14	191	112	256	129	265	223
METTL15	291	90	167	52	208	169
METTL16	295	361	491	234	540	445
METTL17	216	137	222	298	225	170
METTL18	55	74	49	84	60	59
METTL21A	173	152	191	133	150	120
METTL21C	0	0	0	0	0	0
METTL22	126	57	156	126	57	65
METTL23	362	358	391	300	486	322
METTL24	0	0	0	0	0	0
METTL25	42	69	57	36	55	80
METTL25B	135	58	150	75	91	116
METTL26	277	59	184	108	98	104
METTL27	0	0	0	0	9	5
METTL2A	361	323	326	333	339	319
METTL2B	484	407	514	317	492	455
METTL3	167	121	137	94	153	116
METTL4	48	67	38	22	62	34
METTL5	788	597	720	471	596	411
METTL6	347	294	255	333	452	382
METTL7A	125	107	112	57	102	81
METTL7B	1	1	5	0	10	3
METTL8	184	152	212	175	191	150
METTL9	0	0	0	0	0	0
MEX3A	103	123	143	96	95	35
MEX3B	34	50	80	65	142	65
MEX3C	189	89	74	106	352	208
MEX3D	186	133	166	103	138	98
MFAP1	312	305	380	173	306	397
MFAP2	0	0	0	0	0	0
MFAP3	243	302	291	120	276	125
MFAP3L	21	28	50	12	26	46
MFAP4	0	0	0	0	0	0
MFAP5	0	0	0	0	0	0
MFF	322	317	321	218	216	224
MFGE8	28	11	30	2	20	26
MFHAS1	4	0	0	0	1	0
MFN1	174	110	153	85	151	90
MFN2	463	392	457	388	401	409
MFNG	2	0	0	0	7	7
MFRP	0	0	0	0	0	0
MFSD1	97	55	64	35	82	97
MFSD10	95	64	122	51	87	51
MFSD11	124	108	162	173	279	144
MFSD12	97	132	162	103	137	149
MFSD13A	7	41	37	25	12	11
MFSD14A	176	116	237	109	203	163
MFSD14B	248	176	279	160	284	201
MFSD2A	125	94	137	110	167	131
MFSD2B	10	0	11	3	4	7
MFSD3	53	18	68	66	21	36
MFSD4A	29	1	5	2	3	20
MFSD4B	150	159	173	169	136	108
MFSD5	358	239	312	139	163	195
MFSD6	39	29	34	15	44	18
MFSD6L	0	0	0	0	0	0
MFSD8	71	72	80	55	113	105
MFSD9	118	110	107	54	95	94
MGA	162	142	258	66	218	195
MGAM	0	0	0	0	0	0
MGAM2	0	0	0	0	0	0
MGARP	14	0	8	0	0	9
MGAT1	231	184	250	203	181	145
MGAT2	228	198	196	98	209	121
MGAT3	0	7	5	0	0	0
MGAT4A	57	66	73	50	77	52
MGAT4B	1	0	1	0	0	0
MGAT4C	0	0	0	0	0	0
MGAT4D	0	0	0	0	0	0
MGAT5	149	114	180	70	108	91
MGAT5B	0	6	6	0	22	12
MGLL	15	21	13	0	20	4
MGME1	231	163	173	160	172	128
MGMT	25	35	15	20	36	45
MGP	0	0	0	0	0	0
MGRN1	121	51	94	21	49	43
MGST1	236	192	280	213	220	171
MGST2	317	192	298	155	241	157
MGST3	276	175	184	120	175	127
MIA	9	0	0	0	0	0
MIA-RAB4B	98	80	23	36	68	29
MIA2	27	36	50	46	58	110
MIA3	82	83	61	83	139	88
MIB1	181	175	163	107	211	121
MIB2	0	0	0	0	0	0
MICA	0	0	0	0	0	0
MICAL1	0	0	1	12	0	0
MICAL2	10	6	45	24	52	29
MICAL3	150	116	122	127	186	177
MICALL1	109	76	180	122	98	134
MICALL2	0	0	1	0	1	0
MICB	0	0	0	0	0	0
MICOS10	508	421	529	374	395	384
MICOS10-NBL1	16971	12225	13936	9912	12555	11423
MICOS13	150	48	83	126	51	67
MICU1	77	68	110	105	88	71
MICU2	150	116	145	109	133	134
MICU3	31	33	57	15	43	24
MID1	463	329	437	291	463	345
MID1IP1	264	229	244	346	457	380
MID2	104	70	68	77	91	47
MIDEAS	95	77	161	135	213	182
MIDN	3820	2093	3600	2736	3112	2666
MIEF1	1580	1398	1700	1124	1865	1236
MIEF2	0	0	0	0	0	0
MIEN1	882	407	774	356	317	326
MIER1	588	442	624	333	598	526
MIER2	92	20	60	55	54	47
MIER3	150	229	155	264	355	240
MIF	0	0	3	0	0	0
MIF4GD	385	348	375	187	320	372
MIGA1	78	69	92	74	111	51
MIGA2	106	100	109	34	100	52
MIIP	34	44	50	60	40	41
MILR1	0	0	0	0	8	0
MINAR1	13	21	13	0	6	4
MINAR2	0	0	0	0	0	0
MINDY1	31	2	15	4	20	26
MINDY2	207	148	241	91	277	209
MINDY3	178	114	150	134	212	215
MINDY4	0	0	1	8	9	0
MINDY4B	0	0	0	0	0	0
MINK1	20	17	2	7	3	1
MINPP1	312	213	363	143	272	184
MIOS	61	65	136	14	82	74
MIOX	0	0	0	0	0	0
MIP	0	1	0	0	3	0
MIPEP	40	25	25	34	72	70
MIPOL1	45	45	83	5	94	60
MIS12	322	239	352	625	1213	804
MIS18A	1052	836	929	699	804	710
MIS18BP1	236	222	263	45	258	121
MISP	0	0	0	0	4	0
MISP3	0	0	0	0	0	0
MITD1	94	89	92	69	153	157
MITF	111	105	98	119	110	80
MIX23	1172	878	1035	742	1000	867
MIXL1	0	4	0	0	0	0
MKI67	660	362	536	498	670	687
MKKS	312	325	346	210	339	284
MKLN1	329	215	303	322	319	284
MKNK1	141	129	113	61	71	93
MKNK2	362	211	355	226	247	165
MKRN1	708	546	689	406	595	510
MKRN2	462	278	321	264	352	355
MKRN2OS	0	0	0	0	5	1
MKRN3	0	1	0	0	2	0
MKS1	90	65	56	77	83	44
MKX	0	0	0	0	0	0
MLANA	0	0	0	0	0	0
MLC1	0	0	0	0	0	0
MLEC	832	597	952	742	1291	911
MLF1	92	39	68	35	52	75
MLF2	545	256	504	326	246	294
MLH1	83	89	134	71	103	132
MLH3	51	26	71	36	72	37
MLIP	0	0	0	0	0	0
MLKL	43	20	27	16	25	38
MLLT1	220	124	248	179	223	195
MLLT10	436	322	387	258	514	356
MLLT11	421	308	493	250	314	228
MLLT3	184	153	149	81	172	159
MLLT6	0	0	0	0	0	0
MLN	0	0	0	0	0	0
MLPH	0	1	18	0	0	0
MLST8	91	112	103	89	90	80
MLX	857	300	749	786	667	526
MLXIP	215	113	165	120	122	122
MLXIPL	9	0	0	0	13	24
MLYCD	83	53	79	87	74	81
MMAA	20	29	25	46	32	16
MMAB	409	270	382	334	286	386
MMACHC	287	265	234	169	323	185
MMADHC	517	352	572	407	529	319
MMD	37	42	56	3	35	29
MMD2	0	0	0	0	0	0
MME	24	19	41	19	22	13
MMEL1	0	0	0	0	0	0
MMGT1	473	403	545	230	469	283
MMP1	0	0	0	0	0	0
MMP10	0	0	0	0	0	0
MMP11	0	0	0	0	0	0
MMP12	0	0	0	0	0	0
MMP13	0	0	5	0	0	0
MMP14	0	0	0	0	0	0
MMP15	35	20	14	11	20	9
MMP16	0	0	0	0	0	0
MMP17	4	5	8	0	5	0
MMP19	0	0	0	0	0	0
MMP2	0	4	0	0	0	2
MMP20	0	0	0	0	0	0
MMP21	0	0	0	0	1	0
MMP23B	0	0	0	0	0	0
MMP24	11	0	4	0	0	4
MMP24OS	251	162	220	153	215	162
MMP25	0	0	0	0	0	0
MMP26	0	0	0	0	0	0
MMP27	0	0	0	0	0	0
MMP28	10	3	0	0	3	5
MMP3	0	0	0	0	0	0
MMP7	0	0	0	0	0	0
MMP8	0	0	0	0	0	0
MMP9	5	2	5	0	5	1
MMRN1	0	0	0	0	0	0
MMRN2	1	0	0	0	0	0
MMS19	318	283	351	314	378	375
MMS22L	400	308	410	392	726	547
MMUT	215	144	122	127	184	182
MN1	24	17	22	19	32	20
MNAT1	108	97	151	79	137	145
MND1	190	138	209	99	176	189
MNDA	0	0	0	0	0	0
MNS1	15	4	7	3	16	33
MNT	146	135	93	101	138	130
MNX1	785	528	764	609	762	668
MOAP1	0	0	0	0	0	0
MOB1A	472	302	646	191	395	284
MOB1B	38	28	29	17	44	40
MOB2	107	76	49	112	43	32
MOB3A	21	16	13	3	32	7
MOB3B	126	76	156	57	69	94
MOB3C	1	6	0	0	15	3
MOB4	425	367	387	244	382	329
MOBP	0	0	0	0	0	0
MOCOS	6	6	17	0	6	0
MOCS1	91	60	44	74	45	27
MOCS2	512	398	348	254	382	263
MOCS3	262	155	244	163	180	180
MOG	0	0	0	0	0	0
MOGAT1	0	0	0	0	0	0
MOGAT2	0	0	1	0	0	0
MOGAT3	0	0	0	0	0	0
MOGS	323	147	295	195	205	185
MOK	81	51	72	47	92	78
MON1A	86	34	60	17	60	62
MON1B	417	295	426	233	413	360
MON2	174	101	140	104	261	259
MORC1	0	0	0	0	0	0
MORC2	235	127	206	184	169	213
MORC3	111	93	83	137	137	93
MORC4	103	67	157	45	91	80
MORF4L1	1986	1501	2385	1134	1786	1492
MORF4L2	764	778	863	697	1102	834
MORN1	94	90	123	109	118	123
MORN2	141	72	96	38	108	62
MORN3	0	0	0	0	0	0
MORN4	71	71	61	100	50	51
MORN5	0	0	0	0	0	0
MOSMO	0	0	0	0	0	0
MOSPD1	151	121	128	80	152	125
MOSPD2	179	65	115	240	177	219
MOSPD3	73	31	44	69	17	10
MOV10	38	8	43	14	19	34
MOV10L1	0	0	0	0	0	1
MOXD1	94	62	67	69	45	88
MPC1	335	265	326	169	235	174
MPC1L	0	0	1	0	0	0
MPC2	559	439	497	215	374	307
MPDU1	183	228	148	145	198	234
MPDZ	61	86	68	38	92	85
MPEG1	0	0	0	0	0	0
MPG	257	182	200	122	248	170
MPHOSPH10	559	511	651	478	869	636
MPHOSPH6	386	258	365	304	347	237
MPHOSPH8	194	208	242	128	238	217
MPHOSPH9	710	448	582	414	674	535
MPI	389	230	381	193	341	253
MPIG6B	0	0	0	0	0	0
MPL	7	0	0	0	0	3
MPLKIP	825	555	646	444	638	513
MPND	21	10	7	0	5	10
MPO	0	0	0	0	0	0
MPP1	96	148	75	99	92	72
MPP2	78	35	40	50	46	19
MPP3	39	43	53	36	41	50
MPP4	0	0	0	0	0	0
MPP7	70	36	80	62	75	24
MPPE1	12	38	16	42	45	21
MPPED1	0	7	0	0	0	0
MPPED2	79	30	32	4	31	47
MPRIP	466	337	379	224	264	252
MPST	267	198	204	110	211	130
MPV17	27	40	47	129	71	46
MPV17L	0	0	0	0	0	0
MPV17L2	230	187	261	342	247	239
MPZ	0	0	0	0	0	0
MPZL1	367	261	339	174	311	236
MPZL2	91	69	52	74	40	59
MPZL3	21	17	25	19	26	47
MR1	72	38	34	3	60	57
MRAP	0	0	0	0	0	0
MRAP2	40	7	31	1	1	2
MRAS	18	7	21	0	8	4
MRC1	0	0	0	0	0	0
MRC2	10	0	8	0	15	12
MRE11	175	166	172	162	274	156
MREG	176	49	162	102	98	67
MRFAP1	2255	1967	2113	1384	2100	1908
MRFAP1L1	813	681	737	349	668	548
MRGBP	255	215	260	132	162	125
MRGPRE	0	0	0	0	0	0
MRGPRF	0	0	1	0	0	0
MRGPRX1	0	0	0	0	0	0
MRGPRX2	0	0	0	0	0	0
MRGPRX3	0	0	0	0	0	0
MRGPRX4	0	0	0	0	0	0
MRI1	412	270	360	278	293	258
MRLN	0	0	0	0	0	0
MRM1	0	0	2	6	6	8
MRM2	1087	831	896	692	1074	821
MRM3	432	210	270	339	348	268
MRNIP	0	0	0	0	0	0
MRO	0	0	0	0	0	0
MROH1	15	4	5	0	5	0
MROH2A	0	0	0	0	0	0
MROH2B	0	0	0	0	0	0
MROH5	0	0	0	0	0	0
MROH6	0	0	0	0	0	0
MROH7	0	0	0	0	0	0
MROH7-TTC4	308	271	310	237	351	340
MROH8	0	0	0	0	7	0
MROH9	0	0	0	0	0	0
MRPL1	191	168	203	172	327	185
MRPL10	738	311	621	396	515	442
MRPL11	323	251	272	202	194	216
MRPL12	204	189	219	151	91	125
MRPL13	500	569	612	481	694	607
MRPL14	1125	791	949	655	807	799
MRPL15	563	428	533	464	934	671
MRPL16	574	348	573	279	557	432
MRPL17	834	646	896	696	960	922
MRPL18	1193	935	1174	967	1002	804
MRPL19	605	445	451	366	465	581
MRPL2	221	84	116	133	137	156
MRPL20	1933	1997	2046	1496	1824	1624
MRPL21	559	482	520	383	410	451
MRPL22	591	414	570	583	589	622
MRPL23	0	0	0	0	0	0
MRPL24	245	228	198	246	272	227
MRPL27	552	521	594	474	493	605
MRPL28	160	70	192	163	91	91
MRPL3	535	498	624	393	691	505
MRPL30	533	399	511	406	354	391
MRPL32	652	442	624	524	802	524
MRPL33	556	314	413	343	398	320
MRPL34	1202	903	1311	621	789	799
MRPL35	283	207	289	189	230	249
MRPL36	1709	1499	1813	997	1386	1332
MRPL37	621	250	592	463	297	396
MRPL38	87	48	75	124	26	41
MRPL39	683	555	559	460	992	605
MRPL4	654	447	645	373	363	359
MRPL40	343	276	352	314	404	363
MRPL41	912	318	794	710	461	431
MRPL42	720	567	775	388	769	575
MRPL43	723	791	610	611	628	511
MRPL44	378	390	415	423	566	372
MRPL45	0	0	7	1	7	0
MRPL46	687	332	585	360	418	456
MRPL47	243	199	269	126	346	216
MRPL48	301	176	275	247	225	219
MRPL49	558	488	469	527	823	546
MRPL50	212	236	178	120	309	182
MRPL51	1263	956	1358	757	1112	833
MRPL52	446	445	351	277	295	314
MRPL53	337	367	279	197	471	312
MRPL54	332	151	379	262	224	136
MRPL55	787	609	794	433	468	498
MRPL57	930	620	881	458	664	651
MRPL58	334	316	397	186	303	260
MRPL9	607	539	775	473	833	538
MRPS10	1004	572	828	668	622	549
MRPS11	275	167	194	195	234	286
MRPS12	0	0	0	1	0	0
MRPS14	542	321	408	418	375	358
MRPS15	150	113	101	111	85	104
MRPS16	1035	884	935	692	926	784
MRPS17	385	435	433	346	479	443
MRPS18A	261	236	337	178	257	277
MRPS18B	0	0	0	0	0	0
MRPS18C	167	181	231	147	107	131
MRPS2	995	482	693	609	659	662
MRPS21	1189	686	967	821	790	839
MRPS22	385	342	323	255	369	423
MRPS23	885	631	835	649	1105	721
MRPS24	1020	690	973	635	665	624
MRPS25	305	294	336	269	346	270
MRPS26	995	747	1050	567	728	672
MRPS27	502	399	410	437	549	361
MRPS28	287	230	217	220	238	258
MRPS30	338	372	322	310	546	350
MRPS31	137	33	55	131	115	110
MRPS33	615	402	695	388	432	430
MRPS34	2417	748	1952	1578	891	986
MRPS35	855	797	979	559	1106	705
MRPS36	0	0	0	0	0	0
MRPS5	341	233	300	254	214	209
MRPS6	465	332	425	200	219	212
MRPS7	893	708	829	656	842	754
MRPS9	264	126	176	124	222	200
MRRF	174	161	235	120	164	181
MRS2	140	121	199	121	177	124
MRTFA	50	18	79	84	55	56
MRTFB	334	256	304	143	271	285
MRTO4	1903	1711	1960	1713	2231	1841
MS4A1	0	0	0	0	0	0
MS4A10	0	0	0	0	0	0
MS4A12	0	0	0	0	0	0
MS4A13	0	0	0	0	0	0
MS4A14	0	0	0	0	0	0
MS4A15	0	0	0	0	0	0
MS4A18	0	0	0	0	0	0
MS4A2	0	0	0	0	0	0
MS4A3	0	0	0	0	0	0
MS4A4A	0	0	0	0	0	0
MS4A4E	0	0	0	0	1	0
MS4A5	0	0	0	0	0	0
MS4A6A	0	0	0	0	0	0
MS4A6E	0	0	0	0	0	0
MS4A7	0	0	0	0	0	0
MS4A8	0	0	0	0	0	0
MSANTD1	0	0	0	0	0	1
MSANTD2	102	27	40	7	69	21
MSANTD3	141	77	139	76	129	75
MSANTD3-TMEFF1	77	53	56	44	53	20
MSANTD4	180	172	143	168	271	215
MSANTD5	0	0	0	0	0	0
MSC	3	1	17	0	6	7
MSGN1	0	0	0	0	0	0
MSH2	218	128	201	229	368	211
MSH3	159	68	83	120	106	105
MSH4	0	0	0	0	0	0
MSH5	0	0	0	0	0	0
MSH5-SAPCD1	0	0	0	0	0	0
MSH6	1571	1585	1510	1211	2618	1837
MSI1	32	33	47	27	35	26
MSI2	452	363	409	161	414	389
MSL1	781	540	860	380	580	583
MSL2	169	129	160	209	456	228
MSL3	129	105	91	70	132	77
MSLN	0	0	0	0	0	0
MSMB	0	0	0	0	0	0
MSMO1	362	325	387	425	458	375
MSMP	9	0	0	0	0	0
MSN	42	53	53	35	32	36
MSR1	0	0	0	0	0	0
MSRA	0	4	0	0	0	14
MSRB1	232	168	160	126	152	128
MSRB2	113	71	77	52	86	89
MSRB3	189	205	291	152	234	181
MSS51	0	0	4	0	0	1
MST1	0	0	0	0	0	0
MST1R	0	0	1	0	0	0
MSTN	0	0	12	0	0	0
MSTO1	60	50	53	135	183	138
MSX1	959	711	1074	536	1009	741
MSX2	881	452	764	1033	1546	995
MT1A	0	0	0	0	0	0
MT1B	0	0	0	0	0	0
MT1E	0	0	0	0	0	0
MT1F	36	6	15	17	26	22
MT1G	0	0	0	0	0	0
MT1H	0	0	0	0	0	0
MT1HL1	0	0	0	0	0	0
MT1M	0	0	0	0	0	0
MT1X	23	22	11	34	33	22
MT2A	615	346	641	391	401	488
MT3	0	0	0	0	0	0
MT4	0	0	0	0	0	0
MTA1	269	124	253	102	167	155
MTA2	330	159	321	248	163	210
MTA3	241	123	201	107	160	175
MTAP	392	341	380	314	438	446
MTARC1	295	206	218	120	269	222
MTARC2	168	85	136	124	163	137
MTBP	22	61	62	42	51	64
MTCH1	370	331	404	262	213	309
MTCH2	0	0	0	0	0	0
MTCL1	77	81	44	30	39	26
MTCP1	15	15	42	21	0	14
MTDH	1158	935	1079	751	1097	933
MTERF1	97	60	119	57	133	94
MTERF2	13	23	32	28	12	19
MTERF3	152	93	111	50	168	172
MTERF4	242	192	170	171	265	258
MTF1	376	291	393	308	316	251
MTF2	474	448	473	374	681	536
MTFMT	186	194	224	142	142	154
MTFP1	287	201	306	260	288	213
MTFR1	202	126	186	102	172	140
MTFR1L	145	86	197	59	79	107
MTFR2	273	171	184	234	420	233
MTG1	132	62	149	70	99	119
MTG2	441	273	519	454	434	317
MTHFD1	364	266	357	363	471	423
MTHFD1L	565	375	554	694	1079	1061
MTHFD2	1202	745	1019	1221	2122	1402
MTHFD2L	33	21	23	18	34	19
MTHFR	113	151	161	136	109	168
MTHFS	421	283	345	148	497	384
MTHFSD	56	43	70	96	45	94
MTIF2	133	113	114	27	126	76
MTIF3	75	53	66	48	77	55
MTLN	357	221	389	202	240	326
MTM1	61	34	22	13	35	27
MTMR1	172	147	117	141	216	174
MTMR10	0	0	0	0	0	0
MTMR11	17	0	0	0	0	0
MTMR12	130	97	133	63	100	84
MTMR14	111	114	90	116	118	122
MTMR2	249	133	202	135	215	144
MTMR3	127	116	139	62	115	101
MTMR4	225	258	316	193	406	438
MTMR6	108	107	131	98	174	93
MTMR7	22	8	19	16	31	34
MTMR8	0	0	0	0	0	0
MTMR9	0	7	5	0	1	0
MTNR1A	0	0	0	0	0	0
MTNR1B	0	0	0	0	0	0
MTO1	135	104	152	86	283	193
MTOR	88	79	56	1	73	79
MTPAP	506	323	568	409	862	628
MTPN	1141	974	1163	569	887	785
MTR	442	357	416	348	543	396
MTRES1	112	72	69	75	118	104
MTREX	222	125	246	208	412	280
MTRF1	104	100	163	67	93	141
MTRF1L	129	94	94	112	126	103
MTRFR	677	607	778	731	1159	764
MTRNR2L1	0	0	0	0	0	0
MTRNR2L10	0	0	0	0	0	0
MTRNR2L11	0	0	0	0	0	0
MTRNR2L12	0	0	0	0	0	0
MTRNR2L13	0	0	0	0	0	0
MTRNR2L3	0	0	0	0	0	0
MTRNR2L4	0	0	0	0	0	0
MTRNR2L5	0	0	0	0	0	0
MTRNR2L6	0	0	0	0	0	0
MTRNR2L7	0	0	0	0	0	0
MTRNR2L8	0	0	0	0	0	1
MTRR	334	194	277	276	372	340
MTSS1	12	14	6	0	15	15
MTSS2	118	117	105	80	100	98
MTTP	0	0	0	0	1	0
MTURN	116	66	83	33	99	100
MTUS1	142	162	163	150	163	176
MTUS2	0	5	0	0	3	2
MTX1	0	0	1	0	0	0
MTX2	252	221	280	227	264	359
MTX3	139	79	178	104	312	185
MUC1	0	0	0	0	0	0
MUC12	0	0	0	0	0	0
MUC13	0	0	0	0	0	0
MUC15	0	0	0	0	0	0
MUC16	2	3	10	0	15	8
MUC17	0	0	0	0	0	0
MUC2	0	0	0	0	0	0
MUC20	0	0	0	0	0	0
MUC21	0	0	0	0	0	0
MUC22	0	0	0	0	0	0
MUC3A	4	0	11	7	3	1
MUC4	0	0	0	0	0	0
MUC5AC	0	0	0	0	0	0
MUC5B	0	0	0	0	7	1
MUC6	0	0	0	0	0	0
MUC7	0	0	0	0	0	0
MUCL1	0	0	0	0	0	0
MUCL3	0	0	0	0	0	0
MUL1	338	180	265	217	185	241
MUS81	112	54	129	103	127	133
MUSK	0	0	5	0	0	0
MUSTN1	1	0	2	0	0	0
MUTYH	20	19	19	22	31	23
MVB12A	30	37	59	28	41	52
MVB12B	127	93	110	24	71	97
MVD	3	18	3	8	49	18
MVK	46	85	80	99	110	49
MVP	0	6	0	0	0	0
MX1	0	0	0	7	0	0
MX2	0	0	0	0	0	0
MXD1	81	59	117	87	182	130
MXD3	25	17	18	9	8	2
MXD4	204	142	176	73	153	136
MXI1	661	290	703	331	352	284
MXRA5	0	0	0	0	0	0
MXRA7	75	95	38	26	39	38
MXRA8	4	0	4	5	0	0
MYADM	207	144	210	163	214	139
MYADML2	0	0	0	0	0	0
MYB	33	24	53	15	29	31
MYBBP1A	207	115	137	194	230	160
MYBL1	22	26	41	18	27	29
MYBL2	493	135	464	432	174	208
MYBPC1	0	0	3	6	1	6
MYBPC2	0	0	0	0	0	0
MYBPC3	0	0	0	0	0	0
MYBPH	0	0	0	0	0	0
MYBPHL	0	0	6	0	0	7
MYC	573	373	515	719	1235	661
MYCBP	240	299	241	115	325	220
MYCBP2	102	115	119	64	165	86
MYCBPAP	0	0	0	0	0	0
MYCL	42	31	42	1	14	27
MYCN	0	0	0	11	0	0
MYCT1	0	0	0	0	0	0
MYD88	61	23	64	17	35	15
MYDGF	417	345	399	571	761	632
MYEF2	103	152	132	102	112	95
MYEOV	0	0	2	0	0	0
MYF5	0	0	0	0	0	0
MYF6	0	0	0	0	0	0
MYG1	133	57	127	83	68	71
MYH1	0	0	0	0	0	0
MYH10	449	374	580	316	484	462
MYH11	0	0	0	0	0	0
MYH13	0	0	0	0	0	0
MYH14	13	35	50	34	13	21
MYH15	0	0	0	0	0	0
MYH2	0	0	0	0	0	0
MYH3	0	0	0	0	1	0
MYH4	0	0	0	0	0	0
MYH6	0	0	0	0	0	0
MYH7	0	0	0	0	0	0
MYH7B	0	0	0	0	0	0
MYH8	0	0	0	0	0	0
MYH9	487	293	508	357	474	373
MYL1	0	0	0	0	0	0
MYL10	0	0	0	0	0	0
MYL12A	919	644	752	751	744	655
MYL12B	574	298	499	442	599	519
MYL2	0	0	0	0	0	0
MYL3	0	1	0	11	0	0
MYL4	0	0	0	0	0	0
MYL5	0	0	13	0	15	2
MYL6	1086	466	835	743	575	533
MYL6B	64	28	43	68	26	16
MYL7	0	0	0	0	0	0
